报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,206.287,10.2274,20.17,42.59,1.13%,1.78亿,-12.32%,13.83,4.8436,118.6471,1.4584,PE；PB,133.67亿,99.67亿,6.90%,170.66亿,43.28亿,,20%: 最新年度净利润同比下降,上海电气集团股份有限公司
2026-03-31,206.287,10.2274,20.17,42.59,1.13%,1.78亿,-12.32%,13.83,1.2109,118.6471,1.4584,PE；PB,133.67亿,99.67亿,6.90%,170.66亿,43.28亿,,,上海电气集团股份有限公司
2025,306.924,10.2274,30.01,192.94,-6.71%,7.92亿,-15.45%,13.75,1.5908,38.974,2.1825,PE；PB,136.87亿,97.89亿,6.17%,169.15亿,45.36亿,0.42000000000000004,,上海电气集团股份有限公司
2024,179.9,10.2274,17.59,206.82,-7.34%,9.37亿,-6.26%,13.41,0.8698,19.1196,1.3117,PE；PB,132.97亿,94.26亿,6.53%,163.42亿,60.73亿,0.6400000000000001,,上海电气集团股份有限公司
2023,113.626,10.2274,11.11,223.21,-5.30%,10.00亿,1.88%,13.17,0.5091,11.3367,0.8436,PE；PB,129.82亿,91.76亿,7.00%,162.09亿,83.36亿,0.43,,上海电气集团股份有限公司
2022,104.524,10.2274,10.22,235.7,-4.64%,9.81亿,21.03%,12.67,0.4435,10.6458,0.8066,PE；PB,122.03亿,86.62亿,6.51%,155.84亿,89.41亿,0.29,,上海电气集团股份有限公司
2021,144.922,10.2274,14.17,247.17,5.65%,8.11亿,-28.23%,12.04,0.5863,17.9367,1.1769,PE；PB,117.50亿,80.22亿,4.74%,146.36亿,93.82亿,0.39,,上海电气集团股份有限公司
2020,172.843,10.2274,16.9,233.94,4.96%,11.30亿,0.0026%,11.66,0.7388,15.3636,1.4494,PE；PB,118.15亿,76.35亿,7.63%,143.87亿,92.50亿,0.37,,上海电气集团股份有限公司
2019,144.104,10.2274,14.09,222.88,4.16%,11.30亿,-10.92%,11.12,0.6466,12.8091,1.2671,PE；PB,125.70亿,69.36亿,7.81%,137.76亿,91.79亿,0.44000000000000006,,上海电气集团股份有限公司
2018,123.036,10.2274,12.03,212.34,9.05%,12.68亿,-8.76%,10.56,0.5794,9.7016,1.1392,PE；PB,132.09亿,64.14亿,10.06%,131.30亿,89.81亿,0.48,,上海电气集团股份有限公司
2017,,,19.77,194.71,2.81%,13.90亿,-4.05%,9.81,,14.5368,2.0153,PE；PB,144.14亿,55.77亿,12.13%,124.31亿,87.46亿,0.43,,上海电气集团股份有限公司
2016,,,15.41,189.39,-1.85%,14.49亿,-21.01%,9.01,,10.8521,1.7103,PE；PB,139.39亿,47.07亿,12.74%,115.90亿,73.88亿,0.26,,上海电气集团股份有限公司
2015,,,23.61,192.96,-7.14%,18.35亿,113.85%,7.94,,13.1899,2.9736,PE；PB,127.82亿,36.06亿,14.51%,104.86亿,68.72亿,0.33999999999999997,,上海电气集团股份有限公司
2014,,,14.49,207.79,4.38%,8.58亿,-9.11%,6.12,,17.25,2.3676,PE；PB,121.18亿,22.46亿,8.66%,86.12亿,76.61亿,0.27999999999999997,,上海电气集团股份有限公司
2013,,,13.39,199.07,12.20%,9.44亿,34.16%,5.63,,14.5543,2.3783,PE；PB,111.86亿,17.55亿,9.23%,80.67亿,63.86亿,0.21000000000000002,,上海电气集团股份有限公司
2012,,,6.0,177.43,-0.78%,7.03亿,62.62%,4.99,,8.6957,1.2024,PE；PB,118.56亿,11.18亿,7.41%,71.30亿,49.04亿,0.3,,上海电气集团股份有限公司
2011,,,5.7,178.82,9.37%,4.33亿,-35.02%,5.8,,13.5714,0.9828,PE；PB,85.77亿,8.46亿,8.12%,72.43亿,42.61亿,0.2,,上海电气集团股份有限公司
2010,,,7.49,132.6,20.70%,6.66亿,42.94%,5.37,,11.5231,1.3948,PE；PB,70.20亿,18.35亿,8.19%,73.94亿,25.30亿,0.1,,上海电气集团股份有限公司
