报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,1580.646,10.055,157.2,42.66,27.13%,6.38亿,55.76%,11.62,37.0522,245.625,13.5284,PE；PB,33.17亿,81.45亿,15.10%,117.73亿,36.89亿,0.25,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2026-03-31,1580.646,10.055,157.2,42.66,27.13%,6.38亿,55.76%,11.62,9.263,245.625,13.5284,PE；PB,33.17亿,81.45亿,15.10%,117.73亿,36.89亿,0.25,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2025,797.663,10.055,79.33,143.55,22.59%,14.71亿,20.48%,11.0,5.5567,53.966,7.2118,PE；PB,46.93亿,75.07亿,10.13%,111.37亿,35.81亿,0.2019684,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2024,433.37,10.055,43.1,117.09,13.57%,12.21亿,21.17%,10.12,3.7012,35.6198,4.2589,PE；PB,46.09亿,62.92亿,10.27%,102.78亿,26.21亿,0.15,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2023,296.321,10.055,29.47,103.1,-15.01%,10.07亿,11.21%,9.11,2.8741,29.47,3.2349,PE；PB,45.22亿,52.47亿,9.78%,92.30亿,19.09亿,0.1,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2022,162.891,10.055,16.2,120.11,18.14%,9.06亿,19.05%,8.19,1.3562,18.0,1.978,PE；PB,34.72亿,43.86亿,7.41%,82.63亿,23.78亿,0.08,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2021,275.406,10.055,27.39,101.67,65.65%,7.61亿,38.24%,7.35,2.7088,36.0395,3.7265,PE；PB,34.43亿,35.65亿,7.36%,74.29亿,20.46亿,0.06,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2020,228.651,10.055,22.74,61.38,12.40%,5.50亿,9.49%,6.6,3.7252,41.3455,3.4455,PE；PB,33.26亿,28.65亿,8.81%,66.90亿,16.92亿,0.06,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2019,199.692,10.055,19.86,54.6,4.35%,5.03亿,77.28%,6.11,3.6574,39.72,3.2504,PE；PB,28.52亿,23.99亿,9.07%,62.50亿,12.65亿,0.03,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2018,117.241,10.055,11.66,52.33,16.79%,2.84亿,-12.51%,5.65,2.2404,41.6429,2.0637,PE；PB,20.11亿,17.58亿,5.17%,58.02亿,12.82亿,0.03,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2017,,,16.16,44.81,35.21%,3.24亿,41.06%,5.2,,44.8889,3.1077,PE；PB,22.47亿,15.14亿,7.16%,53.20亿,10.52亿,0.034999999999999996,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2016,,,15.22,33.14,26.50%,2.30亿,52.36%,3.55,,58.5385,4.2873,PE；PB,9.84亿,12.32亿,7.18%,32.55亿,8.05亿,0.034999999999999996,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2015,,,20.55,26.2,11.31%,1.51亿,-10.41%,3.31,,120.8824,6.2085,PE；PB,7.81亿,10.38亿,5.76%,30.14亿,7.91亿,0.025,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2014,,,11.57,23.53,32.40%,1.68亿,218.71%,3.17,,60.8947,3.6498,PE；PB,8.34亿,9.13亿,7.17%,28.88亿,7.18亿,0.01,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2013,,,6.67,17.77,1.31%,5282.22万,-64.83%,2.98,,111.1667,2.2383,PE；PB,6.12亿,7.59亿,3.25%,27.18亿,6.99亿,0.01,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2012,,,5.36,17.54,-20.32%,1.50亿,-28.80%,2.94,,31.5294,1.8231,PE；PB,6.24亿,7.62亿,8.60%,26.28亿,6.99亿,0.15,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2011,,,6.15,22.02,8.78%,2.11亿,-16.03%,5.68,,24.6,1.0827,PE；PB,6.68亿,6.85亿,10.44%,25.51亿,6.59亿,0.1,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
2010,,,9.16,20.24,38.37%,2.51亿,66.22%,4.0,,14.7742,2.29,PE；PB,4.20亿,5.16亿,14.15%,18.46亿,6.81亿,0.1,,武汉东湖创新科技投资有限公司－武汉国恒科技投资基金合伙企业(有限合伙)
