报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,239.51,45.7955,5.23,22.05,0.58%,9508.19万,4.57%,2.06,10.8621,251.4423,2.5388,PE；PB,16.54亿,11.87亿,4.10%,96.10亿,43.20亿,,,中国中信有限公司
2026-03-31,239.51,45.7955,5.23,22.05,0.58%,9508.19万,4.57%,2.06,2.7155,251.4423,2.5388,PE；PB,16.54亿,11.87亿,4.10%,96.10亿,43.20亿,,,中国中信有限公司
2025,301.792,45.7955,6.59,81.07,0.91%,3.75亿,0.24%,2.04,3.7226,80.3659,3.2304,PE；PB,21.99亿,10.92亿,4.52%,95.33亿,43.11亿,0.028599999999999997,,中国中信有限公司
2024,180.954,43.3942,4.17,80.34,-15.93%,3.75亿,-2.36%,1.97,2.2524,49.6429,2.1168,PE；PB,20.82亿,8.94亿,4.42%,92.38亿,49.51亿,0.028499999999999998,,中国中信有限公司
2023,165.332,43.3942,3.81,95.57,8.26%,3.84亿,163.51%,1.85,1.73,43.2955,2.0595,PE；PB,12.23亿,6.73亿,4.12%,82.38亿,45.73亿,0.0114,,中国中信有限公司
2022,149.276,43.3942,3.44,88.27,16.91%,1.46亿,-35.76%,1.76,1.6911,101.1765,1.9545,PE；PB,16.32亿,3.83亿,1.87%,78.43亿,48.77亿,0.0165,,中国中信有限公司
2021,189.633,43.3942,4.37,75.5,19.50%,2.27亿,16.13%,1.74,2.5117,84.0385,2.5115,PE；PB,21.33亿,3.53亿,2.95%,77.38亿,54.97亿,0.014199999999999999,,中国中信有限公司
2020,167.936,43.3942,3.87,63.18,20.58%,1.95亿,66.92%,1.68,2.6581,86.0,2.3036,PE；PB,24.82亿,2.18亿,3.17%,76.36亿,48.92亿,0.0070999999999999995,,中国中信有限公司
2019,157.521,43.3942,3.63,52.4,0.76%,1.17亿,10.11%,1.65,3.0061,121.0,2.2,PE；PB,36.76亿,8809.46万,2.61%,74.89亿,44.86亿,0.0031,,中国中信有限公司
2018,109.787,43.3942,2.53,52.01,12.55%,1.06亿,238.93%,1.65,2.1109,126.5,1.5333,PE；PB,37.76亿,943.60万,2.91%,73.53亿,38.12亿,0.0062,,中国中信有限公司
2017,,,4.01,46.21,22.52%,3132.20万,101.98%,1.65,,401.0,2.4303,PE；PB,34.53亿,288.58万,1.43%,73.10亿,39.30亿,,,中国中信有限公司
2016,,,5.46,37.71,-6.20%,-15.84亿,-2656.07%,1.64,,,3.3293,PE；PB,39.64亿,-2810.36万,-41.50%,72.18亿,37.84亿,0.023,,中国中信有限公司
2015,,,6.63,40.21,-23.94%,6196.77万,-83.23%,2.03,,331.5,3.266,PE；PB,52.24亿,16.98亿,1.54%,87.88亿,45.12亿,0.065,,中国中信有限公司
2014,,,4.51,52.86,4.00%,3.70亿,-24.66%,2.87,,34.6923,1.5714,PE；PB,43.08亿,19.63亿,7.71%,77.83亿,39.41亿,0.057999999999999996,,中国中信有限公司
2013,,,2.12,50.83,-29.75%,4.91亿,-43.67%,2.86,,11.7778,0.7413,PE；PB,47.53亿,21.34亿,9.84%,78.56亿,27.54亿,0.05600000000000001,,中国中信有限公司
2012,,,2.42,72.36,2.77%,8.71亿,6.54%,2.74,,6.7222,0.8832,PE；PB,42.76亿,19.18亿,12.05%,75.07亿,21.88亿,,,中国中信有限公司
2011,,,,70.41,8.14%,8.18亿,27.28%,1.71,,,,PE；PB,16.70亿,11.12亿,11.76%,35.19亿,22.49亿,,,中国中信有限公司
2010,,,,65.11,14.60%,6.42亿,58.74%,2.08,,,,PE；PB,10.82亿,11.21亿,10.02%,27.33亿,16.83亿,,,中国中信有限公司
