报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,41.112,0.79,52.04,5.0631,6.09,2.59%,8738.15万,20.92%,15.86,6.38亿,4.87亿,14.35%,12.53亿,False
2024,21.333,0.7951,26.83,2.6534,8.04,5.75%,1.06亿,-21.01%,14.76,8.90亿,4.07亿,13.24%,11.73亿,False
2023,29.461,0.6116,48.17,3.8764,7.6,29.65%,1.35亿,86.06%,17.67,9.14亿,3.32亿,17.73%,10.81亿,False
2022,22.105,0.6098,36.25,3.7722,5.86,16.55%,7241.14万,25.35%,15.61,8.14亿,2.12亿,12.35%,9.52亿,False
2021,,,,,5.03,50.01%,5776.90万,63.58%,5.09,1.36亿,1.47亿,11.49%,2.29亿,False
2020,,,,,3.35,10.46%,3531.65万,-32.55%,3.67,1.03亿,9497.45万,10.53%,1.65亿,False
2019,,,,,3.04,57.41%,5235.59万,72.91%,2.78,8956.38万,6323.98万,17.25%,1.25亿,False
2018,,,,,1.93,71.67%,3027.97万,88.71%,6.96,5693.82万,4114.61万,15.70%,6964.20万,False
2017,,,,,1.12,78.54%,1604.58万,146.93%,3.79,3522.00万,1389.38万,14.28%,3792.98万,False
2016,,,,,0.629177,51.03%,649.81万,201.47%,2.25,805.40万,134.92万,10.33%,2247.66万,False
2015,,,,,0.416599,33.68%,-640.37万,-233.57%,14.51,867.57万,-737.64万,-33.68%,1450.85万,1900.00
2014,,,,,0.311642,False,479.43万,False,8.15,447.08万,665.27万,15.38%,815.27万,1800.00
