报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,35.989,3.8573,9.33,4.6219,5.84,5.07%,2191.39万,-49.36%,2.65,3.10亿,2.24亿,4.08%,10.54亿,2.42亿
2024,33.349,3.8244,8.72,4.4945,7.42,33.50%,2877.68万,18.23%,2.55,2.94亿,2.06亿,4.13%,10.02亿,1.89亿
2023,34.112,3.8199,8.93,6.1353,5.56,31.19%,2433.94万,-12.04%,2.50,4.05亿,1.87亿,4.89%,9.80亿,1.99亿
2022,28.694,3.6835,7.79,6.7675,4.24,30.68%,2766.95万,-28.84%,2.32,3.53亿,1.67亿,6.92%,8.89亿,1.68亿
2021,25.702,2.6146,9.83,7.9327,3.24,24.47%,3888.22万,128.87%,3.11,4.05亿,1.48亿,13.42%,8.46亿,1.48亿
2020,17.858,2.2662,7.88,6.8685,2.6,16.25%,1698.86万,157.69%,1.96,1.46亿,1.12亿,9.55%,4.85亿,9322.90万
2019,14.162,1.7334,8.17,6.3223,2.24,30.24%,659.26万,-10.91%,2.44,5735.00万,1.05亿,5.51%,4.56亿,9151.07万
2018,6.415,1.3392,4.79,3.7297,1.72,31.58%,739.99万,130.22%,3.08,5523.80万,1.01亿,6.55%,4.24亿,8437.00万
2017,,,8.61,,1.31,81.22%,-2448.86万,-1273.34%,3.01,1.33亿,9444.28万,-20.47%,4.14亿,7015.85万
2016,,,13.61,,0.721515,-43.02%,208.71万,-91.87%,3.21,1.05亿,1.19亿,2.81%,4.30亿,7310.85万
2015,,,18.83,,1.27,-11.99%,2566.38万,-32.40%,3.25,1.33亿,1.27亿,20.27%,4.33亿,4775.78万
2014,,,,,1.44,5.47%,3796.36万,7.96%,4.37,1.18亿,1.04亿,26.39%,2.18亿,3604.76万
2013,,,,,1.36,8.62%,3516.37万,5.59%,4.11,1.38亿,9411.68万,25.78%,2.06亿,2372.10万
2012,,,,,1.26,27.27%,3330.25万,25.95%,3.41,9755.86万,6216.80万,26.52%,1.70亿,1994.96万
2011,,,,,0.986818,False,2644.08万,False,2.74,7018.86万,3136.45万,26.79%,1.37亿,1763.03万
