报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,55.482,0.9088,61.05,4.2504,9.79,20.67%,1.20亿,42.79%,22.03,11.49亿,3.02亿,12.23%,20.02亿,9.26亿
2024,43.822,0.9088,48.22,3.9766,11.02,0.93%,1.17亿,7.17%,22.30,11.81亿,2.60亿,10.66%,20.27亿,7.60亿
2023,48.057,0.9088,52.88,4.4008,10.92,30.94%,1.10亿,-24.94%,22.99,12.74亿,2.25亿,9.93%,20.90亿,6.99亿
2022,35.862,0.6492,55.24,4.3,8.34,37.55%,1.46亿,49.60%,31.98,15.10亿,2.23亿,17.51%,20.76亿,5.22亿
2021,,,,,6.06,54.86%,9757.30万,65.37%,12.92,1.93亿,8689.30万,16.10%,6.29亿,4.77亿
2020,,,,,3.91,57.47%,5900.36万,5452.03%,8.09,1.34亿,-383.29万,15.07%,3.64亿,2.19亿
2019,,,,,2.49,52.54%,-110.25万,94.15%,20.90,4399.48万,-1974.07万,-0.44%,1.36亿,1.31亿
2018,,,,,1.63,False,-1883.13万,False,3.04,1978.33万,-1839.58万,-11.55%,1835.57万,7525.85万
