报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,19.35,1.3013,14.87,20.0353,0.241449,-22.99%,319.51万,-37.44%,4.78,4650.50万,2.14亿,13.22%,6.22亿,1399.55万
2025,22.239,1.3013,17.09,12.1525,1.83,18.11%,4519.59万,28.29%,4.75,6446.24万,2.10亿,24.76%,6.18亿,1230.61万
2024,20.209,1.3013,15.53,13.0381,1.55,-55.18%,3523.03万,-34.32%,4.51,6663.11万,1.83亿,22.80%,5.86亿,1989.42万
2023,14.926,1.3013,11.47,4.3264,3.45,-20.34%,5363.98万,-13.23%,4.26,9998.57万,1.56亿,15.56%,5.54亿,1199.81万
2022,,,,,4.33,26.64%,6181.81万,35.25%,3.84,4220.81万,1.41亿,14.23%,4.12亿,3259.61万
2021,,,,,3.42,32.79%,4570.82万,266.11%,3.59,2511.92万,1.17亿,13.37%,3.85亿,3911.86万
2020,,,,,2.57,-28.67%,-2751.60万,-153.95%,3.68,663.02万,1.34亿,-10.69%,3.94亿,1842.94万
2019,,,,,3.61,-13.19%,5100.70万,-5.30%,4.29,3526.73万,2.00亿,14.13%,4.60亿,4281.01万
2018,,,,,4.16,-21.29%,5385.96万,-6.61%,3.82,2655.15万,1.52亿,12.81%,4.09亿,2899.84万
2017,,,,,5.35,44.61%,5767.40万,35.54%,3.31,2662.28万,1.01亿,10.72%,3.55亿,2213.81万
2016,,,,,3.7,19.55%,4255.09万,36.82%,1.99,977.56万,4947.52万,11.49%,1.77亿,2706.90万
2015,,,,,3.1,38.88%,3109.88万,132.94%,1.19,399.39万,1397.68万,10.04%,9552.97万,1483.03万
2014,,,,,2.23,30.72%,1335.06万,2121.80%,0.81,248.14万,-1556.91万,5.99%,6443.09万,1014.19万
2013,,,,,1.71,False,-66.03万,False,0.64,1049.27万,-2891.96万,-0.39%,5108.04万,792.48万
