报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,69.599,2.7092,25.69,2.0077,26.0,23.96%,7186.68万,69.74%,5.43,7.57亿,5.87亿,2.77%,15.01亿,5.22亿
2024,38.693,2.7191,14.23,1.2846,30.12,16.11%,3821.88万,11.84%,5.16,6.16亿,5.21亿,1.33%,14.23亿,5.18亿
2023,49.295,2.728,18.07,1.9003,25.94,0.36%,3417.27万,-76.09%,5.16,6.75亿,4.86亿,1.27%,14.03亿,4.91亿
2022,38.429,1.8144,21.18,1.4872,25.84,35.33%,1.43亿,617.07%,5.22,3.35亿,4.77亿,5.44%,9.42亿,5.00亿
2021,33.3,1.8,18.5,1.7435,19.1,45.35%,1992.83万,-39.24%,4.52,1.99亿,3.51亿,0.93%,8.09亿,4.08亿
2020,19.584,1.8,10.88,1.4904,13.14,-1.43%,3279.78万,-37.01%,4.46,2.89亿,3.45亿,2.39%,8.01亿,3.10亿
2019,21.258,1.8,11.81,1.5947,13.33,14.28%,5206.41万,-34.70%,4.34,2.82亿,3.24亿,3.77%,7.80亿,2.57亿
2018,11.892,1.2,9.91,1.0199,11.66,2.32%,7973.55万,36.92%,6.14,3.00亿,2.86亿,6.64%,7.38亿,2.74亿
2017,,,12.11,,11.4,26.83%,5823.54万,-2.98%,8.28,1.93亿,2.20亿,5.05%,6.62亿,1.93亿
2016,,,,,8.99,18.66%,6002.28万,29.14%,5.80,1.27亿,1.67亿,6.68%,3.48亿,1.43亿
2015,,,,,7.57,6.01%,4648.06万,100.25%,4.88,1.93亿,1.19亿,6.14%,2.93亿,1.24亿
2014,,,,,7.15,13.53%,2321.13万,188.44%,4.19,4616.53万,8260.75万,3.25%,2.51亿,1.24亿
2013,,,,,6.29,False,804.71万,False,3.80,3397.47万,6159.18万,1.28%,2.28亿,1.18亿
