报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,60.739,1.44,42.18,9.1843,4.96,6.38%,152.35万,135.74%,4.43,1.84亿,2.65亿,0.31%,6.51亿,1.47亿
2024,29.75,1.44,20.66,4.3179,6.89,27.31%,1968.06万,74.04%,4.45,1.10亿,2.68亿,2.50%,6.44亿,1.54亿
2023,24.955,1.44,17.33,4.6128,5.41,25.57%,1130.82万,33.20%,4.45,1.57亿,2.56亿,1.93%,6.45亿,1.21亿
2022,19.31,1.44,13.41,4.4803,4.31,-13.62%,848.93万,-88.21%,4.38,1.41亿,2.52亿,1.90%,6.33亿,9463.16万
2021,18.126,0.9,20.14,3.6325,4.99,8.11%,7202.60万,-3.73%,7.23,2.01亿,2.81亿,14.36%,6.52亿,8689.74万
2020,,,,,4.62,4.67%,7481.52万,14.89%,4.87,6675.75万,2.16亿,16.14%,3.31亿,8272.80万
2019,,,,,4.41,20.00%,6512.10万,57.22%,3.77,8467.93万,1.49亿,14.76%,2.57亿,6058.69万
2018,,,,,3.68,30.54%,4142.05万,19.89%,5.04,5949.25万,9051.04万,11.27%,1.89亿,5140.89万
2017,,,,,2.82,42.42%,3454.96万,135.53%,3.94,7229.24万,5336.86万,12.27%,1.48亿,3316.69万
2016,,,,,1.98,60.75%,1466.90万,-0.65%,2.19,3453.79万,2324.01万,7.42%,7665.29万,1594.55万
2015,,,,,1.23,30.99%,1476.54万,183.34%,1.33,992.05万,1003.80万,11.79%,4793.39万,1268.26万
2014,,,,,0.910838,15.19%,521.11万,16.10%,2.11,315.59万,1013.63万,5.72%,2110.63万,1005.39万
2013,,,,,0.790702,False,448.86万,False,1.59,94.99万,544.63万,5.68%,1589.51万,1236.77万
