报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,54.085,2.0754,26.06,2.4689,16.43,12.95%,4074.68万,-32.73%,6.36,2.43亿,5.61亿,2.64%,13.55亿,6.04亿
2024,32.127,2.0754,15.48,1.6595,19.36,4.72%,3692.89万,-37.62%,6.24,2.05亿,5.33亿,2.06%,13.29亿,5.75亿
2023,32.27,2.1023,15.35,1.7453,18.49,-13.42%,5919.58万,10.30%,6.10,2.32亿,5.28亿,3.33%,13.05亿,6.73亿
2022,24.777,2.1051,11.77,1.16,21.36,2.42%,5366.67万,-37.37%,5.90,2.03亿,4.92亿,2.65%,12.64亿,6.87亿
2021,31.039,2.1086,14.72,1.4887,20.85,39.30%,8568.43万,240.44%,5.40,4.01亿,4.67亿,3.84%,11.59亿,5.15亿
2020,21.612,2.0123,10.74,1.4437,14.97,1.29%,2516.91万,-16.45%,5.12,4.19亿,3.96亿,1.59%,10.37亿,2.86亿
2019,30.768,2.0123,15.29,2.0817,14.78,-20.24%,3012.30万,-73.47%,5.17,4.92亿,3.93亿,1.88%,10.46亿,2.99亿
2018,18.126,1.4374,12.61,0.9782,18.53,-2.96%,1.14亿,-19.67%,7.30,1.61亿,4.09亿,6.04%,10.56亿,3.98亿
2017,,,25.38,,19.09,22.50%,1.41亿,51.27%,9.46,2.46亿,3.56亿,7.40%,9.72亿,3.18亿
2016,,,,,15.59,23.17%,9342.05万,92.87%,5.01,1.79亿,2.39亿,5.89%,3.87亿,2.75亿
2015,,,,,12.66,14.33%,4843.71万,6.10%,3.88,1.08亿,1.68亿,3.65%,3.02亿,1.94亿
2014,,,,,11.07,14.75%,4565.24万,7.12%,3.23,8005.61万,1.27亿,4.09%,2.50亿,1.85亿
2013,,,,,9.65,29.23%,4261.63万,33.73%,2.62,7372.06万,8161.49万,4.42%,1.97亿,1.70亿
2012,,,,,7.46,False,3186.82万,False,2.58,2860.30万,7707.49万,4.27%,1.32亿,1.48亿
