报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,43.13,8.0317,5.37,2.6689,12.12,14.32%,2966.25万,149.28%,0.86,4.22亿,-32.18亿,2.47%,6.84亿,1.53亿
2024,36.223,8.0317,4.51,2.4262,14.93,-44.01%,-1.21亿,68.03%,0.82,2.42亿,-32.48亿,-8.14%,6.54亿,1.90亿
2023,50.68,8.0317,6.31,1.9003,26.67,-30.87%,-3.79亿,-831.30%,1.00,1.38亿,-31.18亿,-13.63%,8.00亿,2.01亿
2022,40.56,8.0317,5.05,1.0513,38.58,104.30%,5178.13万,150.97%,1.49,3.51亿,-27.39亿,1.35%,11.71亿,5.70亿
2021,50.76,8.0317,6.32,2.6886,18.88,8.39%,-1.02亿,57.91%,1.42,2.31亿,-27.91亿,-5.74%,11.12亿,2.03亿
2020,40.962,8.0317,5.1,2.3514,17.42,0.60%,-2.41亿,-613.56%,1.55,1.60亿,-26.89亿,-14.39%,11.98亿,1.46亿
2019,29.958,8.0317,3.73,1.7297,17.32,-48.60%,4700.34万,101.96%,1.84,1.97亿,-24.46亿,2.10%,14.44亿,1.86亿
2018,23.212,8.0317,2.89,0.689,33.69,-9.06%,-24.00亿,-473.42%,1.77,1.43亿,-24.93亿,-75.57%,14.04亿,2.62亿
2017,,,13.89,,37.05,9.75%,-4.19亿,-406.99%,5.03,15.38亿,-9331.06万,-11.62%,40.22亿,7.23亿
2016,,,15.97,,33.76,11.29%,1.36亿,-58.31%,5.77,24.35亿,4.21亿,2.74%,46.72亿,5.78亿
2015,,,29.99,,30.34,147.33%,3.27亿,180.56%,3.17,2.97亿,3.95亿,9.49%,21.32亿,6.44亿
2014,,,9.11,,12.27,175.06%,1.17亿,450.84%,5.47,1.27亿,1.37亿,6.22%,18.78亿,4.35亿
2013,,,8.27,,4.46,40.37%,2116.13万,-26.46%,2.92,6908.65万,3845.11万,2.23%,9.00亿,1.48亿
2012,,,4.81,,3.18,15.21%,2877.52万,-29.83%,5.78,3.11亿,3532.06万,8.52%,8.85亿,1.02亿
2011,,,3.36,,2.76,10.62%,4100.77万,2.24%,5.83,5.33亿,4759.05万,14.87%,8.32亿,7586.92万
2010,,,5.48,,2.49,-23.82%,4010.80万,-30.11%,5.79,6.16亿,4851.75万,16.09%,8.27亿,2938.76万
