报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,206.802,4.2482,48.68,3.8401,40.39,21.20%,3.73亿,-18.71%,11.84,12.87亿,26.04亿,9.93%,52.16亿,9.17亿
2024,250.284,4.2378,59.06,5.3697,46.61,48.97%,6.22亿,74.73%,11.62,11.87亿,24.31亿,13.58%,51.54亿,7.63亿
2023,171.866,4.2238,40.69,5.4927,31.29,5.37%,3.56亿,-19.64%,10.48,15.72亿,19.60亿,11.78%,46.78亿,5.70亿
2022,152.315,4.2216,36.08,5.1285,29.7,-8.51%,4.43亿,19.27%,9.76,18.42亿,16.83亿,15.76%,43.59亿,4.89亿
2021,213.633,4.212,50.72,6.5814,32.46,25.20%,3.72亿,38.27%,9.18,20.80亿,14.32亿,11.69%,40.81亿,5.33亿
2020,60.821,2.808,21.66,2.3465,25.92,19.98%,2.69亿,48.65%,12.89,22.57亿,12.11亿,10.57%,36.55亿,4.90亿
2019,67.757,2.808,24.13,3.1354,21.61,61.09%,1.81亿,-24.63%,12.28,21.64亿,10.19亿,8.31%,35.21亿,3.83亿
2018,28.642,2.16,13.26,2.1359,13.41,-5.75%,2.40亿,-33.58%,15.50,9.72亿,8.85亿,17.87%,34.23亿,2.05亿
2017,,,24.88,,14.23,2.21%,3.61亿,0.70%,18.98,22.15亿,6.69亿,25.47%,31.20亿,1.39亿
2016,,,,,13.92,53.22%,3.59亿,58.72%,11.19,2.53亿,4.43亿,25.78%,10.18亿,1.38亿
2015,,,,,9.09,31.49%,2.26亿,8.97%,7.96,1.54亿,1.78亿,24.85%,7.27亿,1.12亿
2014,,,,,6.91,47.39%,2.07亿,33.95%,7.40,7835.16万,3.76亿,30.03%,5.09亿,7812.92万
2013,,,,,4.69,False,1.55亿,False,5.20,1.05亿,2.27亿,33.06%,3.57亿,5123.55万
