报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,192.945,5.8186,33.16,3.1343,46.17,29.95%,2.86亿,119.36%,6.82,11.29亿,17.29亿,6.62%,41.21亿,11.37亿
2024,111.246,5.8001,19.18,2.1263,52.32,15.76%,2.28亿,120.80%,6.72,12.23亿,14.75亿,3.44%,41.21亿,9.84亿
2023,104.049,5.7805,18.0,2.3941,43.46,5.37%,1.03亿,7.31%,6.45,12.54亿,12.65亿,1.81%,38.09亿,8.09亿
2022,72.788,5.0794,14.33,1.7646,41.25,34.88%,9618.71万,219.62%,5.03,5.95亿,11.50亿,1.81%,26.52亿,8.36亿
2021,126.539,5.0636,24.99,4.138,30.58,4.39%,3009.39万,-85.59%,4.83,6.92亿,10.75亿,-0.87%,26.34亿,8.11亿
2020,101.316,5.0658,20.0,3.4591,29.29,12.01%,2.09亿,-40.45%,4.79,10.12亿,10.85亿,7.07%,26.87亿,5.45亿
2019,81.891,3.0625,26.74,3.1316,26.15,97.27%,3.51亿,115.90%,4.99,3.09亿,9.30亿,13.48%,17.95亿,4.92亿
2018,28.629,2.042,14.02,2.159,13.26,27.92%,1.62亿,50.22%,5.62,4.29亿,6.26亿,12.52%,11.60亿,2.00亿
2017,,,10.91,,10.36,22.95%,1.08亿,-6.68%,9.60,5.90亿,4.84亿,10.64%,9.69亿,1.33亿
2016,,,,,8.43,30.25%,1.16亿,15.03%,7.40,1.92亿,3.92亿,14.25%,5.65亿,1.16亿
2015,,,,,6.47,6.81%,1.01亿,20.05%,5.93,1.44亿,2.89亿,15.77%,4.51亿,6297.63万
2014,,,,,6.06,32.01%,8392.09万,66.62%,4.66,1.02亿,2.01亿,13.85%,3.49亿,5083.44万
2013,,,,,4.59,16.88%,5036.60万,33.08%,3.58,6865.35万,1.26亿,11.25%,2.69亿,5919.83万
2012,,,,,3.93,False,3784.77万,False,2.93,4961.42万,8186.04万,9.56%,2.20亿,5861.65万
