报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,136.399,13.5991,10.03,2.603,13.1,-0.46%,1482.28万,-63.63%,11.73,77.62亿,74.81亿,1.31%,164.39亿,130.85亿
2025,137.215,13.5991,10.09,2.2988,59.69,-17.55%,9.35亿,-1.69%,11.72,72.88亿,74.66亿,16.13%,164.23亿,124.34亿
2024,131.019,11.3535,11.54,1.8097,72.4,-5.92%,9.51亿,2.47%,11.48,60.45亿,71.34亿,13.58%,134.37亿,110.23亿
2023,103.43,11.3535,9.11,1.3441,76.95,-16.38%,9.29亿,-25.17%,11.05,74.30亿,67.16亿,12.43%,128.49亿,132.15亿
2022,121.823,11.3535,10.73,1.324,92.01,3.57%,12.41亿,32.41%,10.56,70.58亿,62.33亿,13.85%,122.96亿,122.89亿
2021,127.159,11.3535,11.2,1.4313,88.84,-13.06%,9.37亿,29.86%,10.30,95.36亿,60.61亿,10.87%,119.68亿,107.95亿
2020,132.495,11.3535,11.67,1.2966,102.19,13.48%,7.22亿,-17.55%,9.65,65.98亿,54.35亿,7.58%,112.36亿,124.74亿
2019,162.242,11.3535,14.29,1.8017,90.05,15.50%,8.75亿,6.99%,9.29,22.45亿,50.73亿,10.30%,108.67亿,110.61亿
2018,126.932,11.3535,11.18,1.628,77.97,-13.72%,8.18亿,7.81%,8.97,20.70亿,44.96亿,11.50%,112.68亿,103.19亿
2017,,,14.9,,90.12,3.42%,7.59亿,5.02%,8.75,29.95亿,39.82亿,8.73%,107.04亿,106.16亿
2016,,,15.72,,86.57,8.60%,7.23亿,34.01%,8.29,29.75亿,34.92亿,8.74%,97.99亿,119.98亿
2015,,,20.78,,79.71,1.72%,5.39亿,-22.75%,7.94,32.91亿,29.81亿,7.39%,95.74亿,114.23亿
2014,,,25.45,,77.61,9.92%,6.98亿,28.18%,7.83,37.19亿,27.39亿,9.67%,92.64亿,101.95亿
2013,,,25.2,,70.61,-3.34%,5.45亿,23.56%,5.34,41.26亿,22.40亿,8.28%,57.66亿,99.49亿
2012,,,7.44,,73.04,-14.85%,4.41亿,23.39%,4.90,52.50亿,18.74亿,6.91%,53.64亿,99.87亿
2011,,,7.12,,85.79,-3.41%,3.57亿,-46.08%,4.59,62.88亿,15.65亿,5.16%,52.47亿,77.29亿
2010,,,10.55,,88.81,23.46%,6.62亿,88.03%,4.51,68.11亿,13.58亿,8.19%,51.31亿,82.37亿
