报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,47.839,3.8642,12.38,8.37,-7.96%,1.05亿,0.38%,11.14,5.7155,45.8519,1.1113,PE；PB,19.17亿,15.69亿,12.24%,43.15亿,7.66亿,0.55,20%: 最新年度营业收入下滑,邵伟
2026-03-31,47.839,3.8642,12.38,8.37,-7.96%,1.05亿,0.38%,11.14,1.4289,45.8519,1.1113,PE；PB,19.17亿,15.69亿,12.24%,43.15亿,7.66亿,0.55,,邵伟
2025,58.311,3.8642,15.09,33.51,18.38%,3.89亿,9.87%,11.18,1.7401,14.7941,1.3497,PE；PB,22.33亿,15.78亿,11.55%,43.32亿,6.81亿,0.5,,邵伟
2024,39.804,3.8645,10.3,28.31,-11.67%,3.54亿,-14.39%,10.69,1.406,11.1957,0.9635,PE；PB,19.79亿,14.27亿,12.49%,41.61亿,6.77亿,0.55,,邵伟
2023,37.101,2.7605,13.44,32.05,10.34%,4.13亿,41.37%,10.33,1.1576,12.4444,1.3011,PE；PB,21.15亿,13.17亿,12.89%,40.20亿,6.89亿,0.35,,邵伟
2022,48.486,2.4451,19.83,29.05,9.12%,2.92亿,29.78%,13.2,1.6691,24.1829,1.5023,PE；PB,19.35亿,10.39亿,10.47%,36.77亿,5.83亿,0.3,,邵伟
2021,46.577,1.5848,29.39,26.62,40.80%,2.25亿,-16.02%,9.68,1.7497,30.6146,3.0362,PE；PB,12.28亿,8.47亿,9.14%,23.93亿,6.72亿,0.6,,邵伟
2020,29.772,1.132,26.3,18.9,23.11%,2.68亿,22.51%,10.63,1.5752,21.5574,2.4741,PE；PB,14.78亿,7.45亿,14.32%,18.24亿,4.70亿,0.6,,邵伟
2019,8.04,0.8,10.05,15.36,26.73%,2.19亿,57.10%,12.95,0.5234,7.1786,0.7761,PE；PB,8.94亿,5.71亿,14.32%,14.66亿,3.66亿,0.6,,邵伟
2018,8.104,0.8,10.13,12.12,25.58%,1.39亿,17.12%,16.17,0.6686,6.2919,0.6265,PE；PB,8.87亿,4.28亿,11.50%,12.93亿,2.64亿,,,邵伟
2017,,,,9.65,14.27%,1.19亿,-5.58%,9.45,,,,PE；PB,2.67亿,3.02亿,12.33%,5.67亿,2.27亿,,,邵伟
2016,,,,8.44,-2.33%,1.26亿,6.73%,7.97,,,,PE；PB,1.65亿,2.25亿,14.92%,4.78亿,1.87亿,,,邵伟
2015,,,,8.65,51.05%,1.18亿,126.30%,6.37,,,,PE；PB,1.56亿,1.42亿,13.65%,3.82亿,1.69亿,,,邵伟
2014,,,,5.72,21.98%,5215.10万,108.45%,3.07,,,,PE；PB,6838.09万,6588.27万,9.11%,1.66亿,1.62亿,,,邵伟
2013,,,,4.69,37.42%,2501.89万,61.19%,2.05,,,,PE；PB,5144.51万,3438.32万,5.33%,1.05亿,1.46亿,,,邵伟
2012,,,,3.41,False,1552.13万,False,1.56,,,,PE；PB,2270.44万,1185.15万,4.55%,7966.08万,1.02亿,,,邵伟
