报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,34.608,2.4,14.42,3.22,-31.16%,-2539.08万,-61.19%,7.14,10.7478,,2.0196,PE；PB,10.50亿,1.97亿,-7.88%,17.14亿,11.35亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,昆明船舶设备集团有限公司
2026-03-31,34.608,2.4,14.42,3.22,-31.16%,-2539.08万,-61.19%,7.14,2.687,,2.0196,PE；PB,10.50亿,1.97亿,-7.88%,17.14亿,11.35亿,,,昆明船舶设备集团有限公司
2025,44.928,2.4,18.72,20.0,-0.07%,-9476.28万,-1580.31%,7.24,2.2464,,2.5856,PE；PB,11.84亿,2.22亿,-4.74%,17.39亿,12.77亿,0.054000000000000006,,昆明船舶设备集团有限公司
2024,43.296,2.4,18.04,20.02,-4.04%,640.15万,-92.05%,7.68,2.1626,601.3333,2.349,PE；PB,11.28亿,3.30亿,0.32%,18.43亿,15.17亿,0.05600000000000001,,昆明船舶设备集团有限公司
2023,57.984,2.4,24.16,20.86,1.08%,8053.33万,-24.59%,7.72,2.7797,71.0588,3.1295,PE；PB,11.49亿,3.38亿,3.86%,18.52亿,13.14亿,0.05500000000000001,,昆明船舶设备集团有限公司
2022,42.216,2.4,17.59,20.64,7.78%,1.07亿,6.99%,7.44,2.0453,30.3276,2.3642,PE；PB,13.25亿,2.73亿,5.17%,17.86亿,10.30亿,,,昆明船舶设备集团有限公司
2021,,,,19.15,18.23%,9982.00万,9.90%,4.98,,,,PE；PB,7.12亿,1.70亿,5.21%,8.96亿,8.09亿,,,昆明船舶设备集团有限公司
2020,,,,16.19,4.70%,9083.07万,14.52%,4.87,,,,PE；PB,7.16亿,1.55亿,5.61%,8.77亿,7.77亿,,,昆明船舶设备集团有限公司
2019,,,,15.47,1.75%,7931.44万,25.31%,5.09,,,,PE；PB,5.40亿,8098.31万,5.13%,7.83亿,6.51亿,,,昆明船舶设备集团有限公司
2018,,,,15.2,False,6329.45万,False,3.83,,,,PE；PB,6.02亿,3463.69万,4.22%,4.71亿,7.72亿,,,昆明船舶设备集团有限公司
