报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,58.66,3.5768,16.4,4.32,17.95%,9789.13万,-6.13%,7.03,13.5787,60.7407,2.3329,PE；PB,14.95亿,10.88亿,22.65%,25.14亿,3.08亿,1.0,20%: 最新年度净利润同比下降,王海波
2026-03-31,58.66,3.5768,16.4,4.32,17.95%,9789.13万,-6.13%,7.03,3.3947,60.7407,2.3329,PE；PB,14.95亿,10.88亿,22.65%,25.14亿,3.08亿,1.0,,王海波
2025,59.876,3.5768,16.74,17.22,8.17%,4.55亿,2.83%,6.75,3.4771,13.1811,2.48,PE；PB,13.89亿,9.90亿,26.41%,24.16亿,2.83亿,1.0,,王海波
2024,58.159,3.5768,16.26,15.92,21.02%,4.42亿,15.30%,6.48,3.6532,13.1129,2.5093,PE；PB,12.87亿,8.93亿,27.79%,23.19亿,2.74亿,1.0,,王海波
2023,52.829,3.5768,14.77,13.16,-11.32%,3.84亿,-9.06%,6.26,4.0144,13.8037,2.3594,PE；PB,16.03亿,8.53亿,29.17%,22.38亿,2.36亿,1.0,,王海波
2022,47.288,3.5716,13.24,14.83,-28.09%,4.22亿,-12.70%,6.18,3.1887,11.2203,2.1424,PE；PB,15.59亿,8.65亿,28.44%,22.10亿,2.79亿,1.0,,王海波
2021,53.975,2.5388,21.26,20.63,43.72%,4.83亿,34.81%,6.0,2.6163,15.6324,3.5433,PE；PB,13.22亿,8.43亿,23.43%,21.42亿,4.28亿,1.3,,王海波
2020,24.202,1.9455,12.44,14.35,26.45%,3.59亿,31.62%,7.79,1.6866,11.8476,1.5969,PE；PB,14.97亿,7.38亿,24.98%,19.75亿,2.86亿,1.0,,王海波
2019,8.193,1.2395,6.61,11.35,2.78%,2.72亿,22.05%,7.23,0.7219,5.288,0.9142,PE；PB,10.44亿,6.68亿,24.00%,13.92亿,2.18亿,1.5,,王海波
2018,4.16,0.7747,5.37,11.04,12.27%,2.23亿,18.48%,10.71,0.3768,4.7522,0.5014,PE；PB,1.44亿,5.99亿,20.21%,13.27亿,2.36亿,0.8,,王海波
2017,,,8.4,9.84,20.66%,1.88亿,25.50%,15.55,,4.7191,0.5402,PE；PB,1.90亿,4.60亿,19.15%,12.05亿,2.30亿,,,王海波
2016,,,,8.15,6.54%,1.50亿,31.82%,10.01,,,,PE；PB,8206.04万,3.63亿,18.41%,5.81亿,1.83亿,,,王海波
2015,,,,7.65,2.79%,1.14亿,-1.06%,9.92,,,,PE；PB,4720.55万,3.73亿,14.88%,5.76亿,1.76亿,,,王海波
2014,,,,7.44,18.00%,1.15亿,47.32%,9.21,,,,PE；PB,3926.12万,3.43亿,15.46%,5.35亿,2.21亿,,,王海波
2013,,,,6.31,20.14%,7811.59万,13.94%,7.86,,,,PE；PB,5338.72万,2.76亿,12.38%,4.57亿,2.13亿,,,王海波
2012,,,,5.25,False,6855.98万,False,5.17,,,,PE；PB,8387.63万,2.05亿,13.06%,3.00亿,2.20亿,,,王海波
