报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-11,55.289,0.619,89.32,0.283836,-26.25%,-37.13万,-106.18%,25.29,194.7921,,3.5318,PE；PB,11.08亿,3.52亿,-1.59%,15.66亿,4181.07万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,蔡庆生
2026-03-31,55.289,0.619,89.32,0.283836,-26.25%,-37.13万,-106.18%,25.29,48.698,,3.5318,PE；PB,11.08亿,3.52亿,-1.59%,15.66亿,4181.07万,,,蔡庆生
2025,42.092,0.619,68.0,2.26,39.24%,6649.20万,28.85%,25.24,18.6248,63.3029,2.6941,PE；PB,9.72亿,3.53亿,29.31%,15.63亿,2909.46万,0.162,,蔡庆生
2024,24.061,0.619,38.87,1.62,-18.70%,5160.34万,-33.68%,24.27,14.8525,46.6235,1.6016,PE；PB,9.53亿,3.03亿,31.38%,15.03亿,3264.83万,0.126,,蔡庆生
2023,45.218,0.619,73.05,1.99,-1.41%,7780.72万,-8.88%,23.57,22.7226,48.4128,3.0993,PE；PB,6.78亿,2.65亿,39.12%,14.60亿,3452.83万,,,蔡庆生
2022,,,,2.02,34.78%,8538.86万,33.81%,8.03,,,,PE；PB,1.94亿,1.95亿,42.32%,3.74亿,2797.18万,,,蔡庆生
2021,,,,1.5,17.25%,6381.50万,23.41%,6.19,,,,PE；PB,1.78亿,1.18亿,42.83%,2.89亿,2727.80万,,,蔡庆生
2020,,,,1.28,32.44%,5170.98万,52.85%,4.84,,,,PE；PB,1.57亿,6122.24万,40.33%,2.25亿,1974.42万,,,蔡庆生
2019,,,,0.965652,33.21%,3383.13万,76.90%,2.79,,,,PE；PB,8043.82万,1460.36万,34.82%,1.28亿,1668.49万,,,蔡庆生
2018,,,,0.72489,False,1912.48万,False,3.0,,,,PE；PB,3921.65万,4192.67万,26.35%,9233.88万,1479.06万,,,蔡庆生
