报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,180.686,2.8083,64.34,3.58,13.34%,4111.93万,-45.65%,9.93,50.4709,428.9333,6.4794,PE；PB,8.78亿,17.80亿,15.42%,31.62亿,6.82亿,,20%: 最新年度净利润同比下降,柯建东
2026-03-31,180.686,2.8083,64.34,3.58,13.34%,4111.93万,-45.65%,9.93,12.6177,428.9333,6.4794,PE；PB,8.78亿,17.80亿,15.42%,31.62亿,6.82亿,,,柯建东
2025,202.795,2.8166,72.0,15.58,20.33%,3.41亿,30.73%,9.8,13.0164,59.5041,7.3469,PE；PB,8.62亿,17.39亿,25.11%,30.99亿,6.63亿,0.27799999999999997,,柯建东
2024,181.732,2.825,64.33,12.95,20.79%,2.61亿,-16.62%,9.49,14.0334,69.9239,6.7787,PE；PB,12.04亿,14.76亿,23.57%,30.54亿,6.39亿,0.33199999999999996,,柯建东
2023,99.927,2.83,35.31,10.72,1.10%,3.12亿,20.11%,8.96,9.3215,32.1,3.9408,PE；PB,12.46亿,13.08亿,31.27%,27.14亿,4.86亿,0.277,,柯建东
2022,37.396,2.3402,15.98,10.61,2.85%,2.60亿,3.53%,8.11,3.5246,17.3696,1.9704,PE；PB,13.63亿,10.92亿,25.99%,24.10亿,4.25亿,0.323,,柯建东
2021,31.543,1.6716,18.87,10.31,23.44%,2.51亿,14.17%,8.96,3.0595,21.2022,2.106,PE；PB,12.28亿,9.30亿,24.84%,21.18亿,2.85亿,0.4,,柯建东
2020,19.343,1.194,16.2,8.35,12.82%,2.20亿,20.19%,11.44,2.3165,10.2532,1.4161,PE；PB,7.67亿,7.69亿,26.77%,19.29亿,2.21亿,0.5,,柯建东
2019,26.017,1.194,21.79,7.4,4.38%,1.83亿,30.02%,14.67,3.5158,11.8424,1.4853,PE；PB,10.06亿,6.27亿,24.75%,17.55亿,1.99亿,,,柯建东
2018,,,,7.09,12.97%,1.41亿,29.67%,11.47,,,,PE；PB,3.16亿,4.58亿,19.83%,10.31亿,1.71亿,,,柯建东
2017,,,,6.28,9.10%,1.09亿,49.86%,10.17,,,,PE；PB,2.70亿,3.42亿,17.21%,9.16亿,1.55亿,,,柯建东
2016,,,,5.76,-0.86%,7246.60万,-13.17%,9.23,,,,PE；PB,2.05亿,2.68亿,12.55%,8.38亿,1.35亿,,,柯建东
2015,,,,5.81,-4.19%,8345.27万,-7.50%,8.68,,,,PE；PB,1.38亿,2.26亿,14.37%,7.77亿,1.46亿,,,柯建东
2014,,,,6.06,False,9021.95万,False,7.95,,,,PE；PB,1.51亿,1.74亿,15.06%,7.10亿,1.65亿,,,柯建东
