报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,33.008,1.8502,17.84,0.961723,7.10%,-279.94万,-138.51%,7.13,34.3217,,2.5021,PE；PB,5.84亿,2.43亿,-2.91%,13.20亿,1.03亿,0.11000000000000001,20%: 最新年度净利润同比下降,方真健
2026-03-31,33.008,1.8502,17.84,0.961723,7.10%,-279.94万,-138.51%,7.13,8.5804,,2.5021,PE；PB,5.84亿,2.43亿,-2.91%,13.20亿,1.03亿,0.11000000000000001,,方真健
2025,24.78,1.276,19.42,4.68,-10.83%,3240.44万,-45.48%,7.15,5.2949,107.8889,2.7161,PE；PB,5.95亿,2.46亿,6.92%,13.22亿,8196.07万,0.3,,方真健
2024,16.421,0.88,18.66,5.25,-7.40%,5943.26万,-41.25%,10.4,3.1278,39.7021,1.7942,PE；PB,7.84亿,2.54亿,11.32%,13.27亿,6725.94万,0.5,,方真健
2023,15.506,0.88,17.62,5.67,0.08%,1.01亿,-3.74%,14.9,2.7347,22.3038,1.1826,PE；PB,9.02亿,2.43亿,17.84%,13.11亿,6785.29万,0.7,,方真健
2022,,,,5.67,15.43%,1.05亿,22.17%,5.79,,,,PE；PB,7202.96万,2.11亿,18.55%,3.82亿,7185.48万,,,方真健
2021,,,,4.91,49.66%,8601.98万,39.64%,4.2,,,,PE；PB,4204.27万,1.13亿,17.52%,2.77亿,6776.70万,,,方真健
2020,,,,3.28,9.36%,6159.98万,41.01%,2.89,,,,PE；PB,4570.05万,3369.17万,18.78%,1.91亿,3512.63万,,,方真健
2019,,,,3.0,22.91%,4368.32万,388.19%,2.15,,,,PE；PB,1943.56万,2141.73万,14.57%,1.38亿,3812.53万,,,方真健
2018,,,,2.44,False,894.81万,False,1.75,,,,PE；PB,1859.83万,13.69万,3.67%,1.13亿,5386.13万,,,方真健
