报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,75.821,1.5601,48.6,1.63,8.68%,1436.41万,-28.25%,7.66,46.516,540.0,6.3446,PE；PB,2.17亿,4.17亿,8.79%,11.98亿,3.78亿,0.12,20%: 最新年度净利润同比下降,林正华
2026-03-31,75.821,1.5601,48.6,1.63,8.68%,1436.41万,-28.25%,7.66,11.629,540.0,6.3446,PE；PB,2.17亿,4.17亿,8.79%,11.98亿,3.78亿,0.12,,林正华
2025,66.69,1.2001,55.57,6.61,12.89%,3685.05万,-57.79%,7.57,10.0893,231.5417,7.3408,PE；PB,1.40亿,4.03亿,5.51%,11.84亿,3.78亿,0.27,,林正华
2024,24.89,1.2001,20.74,5.85,7.88%,8731.23万,0.03%,9.83,4.2547,37.0357,2.1099,PE；PB,1.16亿,4.08亿,14.90%,11.81亿,3.75亿,0.22999999999999998,,林正华
2023,29.306,1.2001,24.42,5.42,12.34%,8728.63万,-8.35%,9.33,5.407,33.4521,2.6174,PE；PB,1.67亿,3.56亿,16.07%,11.21亿,3.23亿,0.22999999999999998,,林正华
2022,14.347,0.6667,21.52,4.83,6.03%,9523.94万,-11.57%,8.84,2.9704,27.2405,2.4344,PE；PB,2.31亿,3.05亿,19.70%,10.61亿,2.62亿,0.42000000000000004,,林正华
2021,20.648,0.6667,30.97,4.55,19.72%,1.08亿,15.76%,14.9,4.538,32.9468,2.0785,PE；PB,3.21亿,2.48亿,23.65%,9.93亿,2.17亿,0.42000000000000004,,林正华
2020,,,,3.8,0.92%,9304.18万,29.20%,9.48,,,,PE；PB,7691.54万,1.79亿,24.46%,4.74亿,1.61亿,,,林正华
2019,,,,3.77,4.00%,7201.15万,11.41%,7.62,,,,PE；PB,7284.02万,9556.82万,19.11%,3.81亿,1.65亿,,,林正华
2018,,,,3.62,16.03%,6463.61万,5.82%,6.14,,,,PE；PB,4090.39万,2886.83万,17.84%,3.07亿,1.71亿,,,林正华
2017,,,,3.12,False,6107.94万,False,4.72,,,,PE；PB,3175.83万,1.62亿,19.56%,2.36亿,1.17亿,,,林正华
