报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,63.346,1.987,31.88,2.26,11.39%,-7907.26万,-35.86%,7.77,28.0292,,4.103,PE；PB,3.67亿,1.35亿,-37.84%,17.12亿,11.23亿,,20%: 最新年度净利润同比下降,卓尔智造集团有限公司
2026-03-31,63.346,1.987,31.88,2.26,11.39%,-7907.26万,-35.86%,7.77,7.0073,,4.103,PE；PB,3.67亿,1.35亿,-37.84%,17.12亿,11.23亿,,,卓尔智造集团有限公司
2025,57.702,1.987,29.04,15.64,-12.24%,1632.01万,129.48%,8.14,3.6894,353.715,3.5676,PE；PB,4.26亿,2.14亿,0.83%,17.91亿,10.10亿,0.01,,卓尔智造集团有限公司
2024,52.318,1.987,26.33,17.82,-15.71%,-5536.62万,-304.37%,8.04,2.9359,,3.2749,PE；PB,6.24亿,2.06亿,-4.02%,17.75亿,11.56亿,0.02,,卓尔智造集团有限公司
2023,71.254,1.987,35.86,21.15,27.13%,2709.07万,45.70%,8.36,3.369,263.0961,4.2895,PE；PB,7.00亿,2.69亿,1.10%,18.76亿,9.01亿,0.02,,卓尔智造集团有限公司
2022,45.343,1.987,22.82,16.63,1.81%,1859.37万,-40.46%,8.28,2.7266,243.8034,2.756,PE；PB,5.57亿,2.51亿,0.35%,18.58亿,9.76亿,0.02,,卓尔智造集团有限公司
2021,51.935,1.7277,30.06,16.34,23.55%,3122.89万,12.44%,8.22,3.1784,180.8664,3.6569,PE；PB,8.60亿,2.45亿,2.58%,18.25亿,8.83亿,,,卓尔智造集团有限公司
2020,29.682,1.7277,17.18,13.22,45.95%,2777.46万,81.19%,6.83,2.2452,106.8408,2.5154,PE；PB,6.07亿,2.16亿,3.13%,13.64亿,8.02亿,0.02,,卓尔智造集团有限公司
2019,24.205,1.7277,14.01,9.06,10.55%,1532.93万,-8.12%,6.69,2.6716,157.9481,2.0942,PE；PB,3.58亿,2.01亿,2.12%,13.18亿,5.60亿,0.02,,卓尔智造集团有限公司
2018,16.951,1.7279,9.81,8.2,-16.81%,1668.32万,-49.24%,6.71,2.0672,101.5528,1.462,PE；PB,5.27亿,1.91亿,1.30%,13.95亿,4.58亿,0.02,,卓尔智造集团有限公司
2017,,,15.98,9.85,21.21%,3287.00万,146.80%,6.63,,84.0168,2.4103,PE；PB,4.28亿,1.78亿,3.66%,13.72亿,4.22亿,0.02,,卓尔智造集团有限公司
2016,,,25.81,8.13,47.59%,1331.83万,132.20%,6.46,,322.625,3.9954,PE；PB,5.39亿,1.49亿,0.59%,12.83亿,3.13亿,,,卓尔智造集团有限公司
2015,,,36.45,5.51,-6.06%,-4135.90万,-486.01%,5.04,,,7.2321,PE；PB,3.12亿,1.35亿,-8.22%,9.38亿,3.24亿,0.02,,卓尔智造集团有限公司
2014,,,14.92,5.86,17.26%,1071.46万,6.55%,5.31,,225.3776,2.8098,PE；PB,4.07亿,1.80亿,2.73%,9.30亿,2.42亿,0.03,,卓尔智造集团有限公司
2013,,,14.15,5.0,17.80%,1005.60万,6.36%,7.9,,227.492,1.7911,PE；PB,4.54亿,1.72亿,3.17%,8.98亿,2.26亿,0.01,,卓尔智造集团有限公司
2012,,,8.22,4.24,-33.75%,945.45万,-78.15%,7.84,,93.7286,1.0485,PE；PB,4.34亿,1.63亿,3.47%,8.71亿,1.96亿,0.2,,卓尔智造集团有限公司
2011,,,9.1,6.41,11.18%,4326.38万,-20.47%,8.62,,22.1951,1.0557,PE；PB,6.73亿,1.76亿,6.75%,10.40亿,1.80亿,0.3,,卓尔智造集团有限公司
2010,,,,3.82,21.82%,5440.06万,23.46%,3.43,,,,PE；PB,1.58亿,1.45亿,14.30%,2.78亿,7682.19万,,,卓尔智造集团有限公司
