报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,34.868,0.6667,52.3,0.73136,130.63%,527.01万,142.02%,19.13,47.6756,653.75,2.7339,PE；PB,5.93亿,8527.84万,7.21%,12.75亿,5865.52万,,,周茂林
2026-03-31,34.868,0.6667,52.3,0.73136,130.63%,527.01万,142.02%,19.13,11.9189,653.75,2.7339,PE；PB,5.93亿,8527.84万,7.21%,12.75亿,5865.52万,,,周茂林
2025,43.722,0.6667,65.58,2.58,39.25%,-1000.34万,-165.50%,19.0,16.9465,,3.4516,PE；PB,6.99亿,8000.83万,-3.88%,12.67亿,5494.09万,0.44000000000000006,,周茂林
2024,28.588,0.6667,42.88,1.85,10.14%,1527.31万,69.99%,18.96,15.453,186.4348,2.2616,PE；PB,8.51亿,1.19亿,8.24%,12.64亿,4839.16万,0.438,,周茂林
2023,22.621,0.6667,33.93,1.68,-30.55%,898.44万,-83.37%,19.32,13.4649,261.0,1.7562,PE；PB,9.79亿,1.34亿,5.34%,12.88亿,5232.27万,0.45,,周茂林
2022,24.941,0.6667,37.41,2.42,9.01%,5403.22万,-18.18%,19.99,10.3062,43.5,1.8714,PE；PB,10.15亿,1.57亿,22.30%,13.33亿,4861.91万,0.45,,周茂林
2021,,,,2.22,17.78%,6603.94万,5.10%,6.57,,,,PE；PB,1.04亿,1.43亿,29.71%,3.28亿,3363.51万,,,周茂林
2020,,,,1.89,59.11%,6283.43万,112.36%,3.84,,,,PE；PB,1.60亿,8338.62万,33.30%,1.92亿,2225.93万,,,周茂林
2019,,,,1.19,-2.28%,2958.85万,-34.40%,15.99,,,,PE；PB,6249.56万,7169.12万,24.95%,1.24亿,1154.83万,,,周茂林
2018,,,,1.21,False,4510.53万,False,9.98,,,,PE；PB,4726.00万,5560.44万,37.17%,7262.50万,1215.14万,,,周茂林
