报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,65.065,4.004,16.25,8.03,22.61%,550.64万,112.52%,3.73,8.1027,1625.0,4.3566,PE；PB,6.92亿,1.62亿,0.69%,15.80亿,12.98亿,,,深圳市达磊投资发展有限责任公司
2026-03-31,65.065,4.004,16.25,8.03,22.61%,550.64万,112.52%,3.73,2.0257,1625.0,4.3566,PE；PB,6.92亿,1.62亿,0.69%,15.80亿,12.98亿,,,深圳市达磊投资发展有限责任公司
2025,72.922,4.0001,18.23,35.17,37.44%,-2.35亿,49.85%,3.78,2.0734,,4.8228,PE；PB,7.90亿,1.56亿,-6.69%,16.01亿,11.80亿,,,深圳市达磊投资发展有限责任公司
2024,66.322,4.0001,16.58,25.59,-37.12%,-4.69亿,-246.85%,4.46,2.5917,,3.7175,PE；PB,11.69亿,3.92亿,-18.34%,19.04亿,9.84亿,0.25,,深圳市达磊投资发展有限责任公司
2023,117.523,4.0001,29.38,40.7,26.42%,3.20亿,-20.68%,6.1,2.8875,36.725,4.8164,PE；PB,14.43亿,9.61亿,7.85%,25.79亿,8.04亿,0.25,,深圳市达磊投资发展有限责任公司
2022,196.365,4.0001,49.09,32.19,75.16%,4.03亿,171.93%,5.53,6.1002,47.6602,8.877,PE；PB,9.57亿,7.58亿,12.52%,22.13亿,7.37亿,0.1,,深圳市达磊投资发展有限责任公司
2021,,,,18.38,21.18%,1.48亿,-13.16%,2.22,,,,PE；PB,1.20亿,4.04亿,8.06%,7.98亿,3.49亿,,,深圳市达磊投资发展有限责任公司
2020,,,,15.16,11.43%,1.71亿,77.97%,1.79,,,,PE；PB,8234.67万,2.56亿,11.25%,6.45亿,1.87亿,,,深圳市达磊投资发展有限责任公司
2019,,,,13.61,44.45%,9587.84万,64.16%,1.34,,,,PE；PB,2611.83万,1.02亿,7.05%,4.84亿,1.85亿,,,深圳市达磊投资发展有限责任公司
2018,,,,9.42,27.85%,5840.63万,128.12%,11.74,,,,PE；PB,3983.32万,1.69亿,6.20%,4.08亿,1.54亿,,,深圳市达磊投资发展有限责任公司
2017,,,,7.37,False,2560.31万,False,5.87,,,,PE；PB,3429.49万,9558.31万,3.47%,1.85亿,9031.40万,,,深圳市达磊投资发展有限责任公司
