报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,59.827,1.7316,34.55,1.66,11.72%,4149.76万,46.68%,11.44,36.0404,138.2,3.0201,PE；PB,8.23亿,11.13亿,24.98%,21.88亿,1.75亿,,,恒锋控股有限公司
2026-03-31,59.827,1.7316,34.55,1.66,11.72%,4149.76万,46.68%,11.44,9.0101,138.2,3.0201,PE；PB,8.23亿,11.13亿,24.98%,21.88亿,1.75亿,,,恒锋控股有限公司
2025,54.078,1.6568,32.64,7.13,17.23%,1.69亿,31.09%,9.74,7.5846,32.3168,3.3511,PE；PB,8.19亿,10.71亿,23.76%,17.47亿,1.58亿,0.2,,恒锋控股有限公司
2024,45.048,1.6568,27.19,6.08,8.39%,1.29亿,-4.39%,8.24,7.4092,34.4177,3.2998,PE；PB,7.96亿,9.36亿,21.25%,14.69亿,1.47亿,0.5700000000000001,,恒锋控股有限公司
2023,39.498,1.6568,23.84,5.61,5.75%,1.35亿,21.15%,8.36,7.0406,29.0732,2.8517,PE；PB,2.52亿,9.00亿,24.09%,13.85亿,1.31亿,0.145,,恒锋控股有限公司
2022,35.207,1.6568,21.25,5.31,4.20%,1.12亿,-27.85%,7.69,6.6303,31.7164,2.7633,PE；PB,2.17亿,8.01亿,21.03%,12.74亿,1.32亿,0.18,,恒锋控股有限公司
2021,44.949,1.6568,27.13,5.09,31.53%,1.55亿,87.00%,7.25,8.8308,29.172,3.7421,PE；PB,1.66亿,7.20亿,30.42%,12.01亿,1.21亿,0.15,,恒锋控股有限公司
2020,26.15,1.6709,15.65,3.87,10.10%,8270.42万,-35.87%,6.48,6.7571,31.3,2.4151,PE；PB,6117.00万,6.04亿,21.45%,10.74亿,1.03亿,0.12931569999999998,,恒锋控股有限公司
2019,15.916,1.0492,15.17,3.52,-2.99%,1.29亿,86.22%,6.14,4.5216,19.4487,2.4707,PE；PB,1.09亿,5.51亿,36.76%,10.21亿,9454.39万,0.2820912,,恒锋控股有限公司
2018,15.032,1.0519,14.29,3.63,11.87%,6925.21万,-27.90%,8.89,4.141,34.0238,1.6074,PE；PB,4020.21万,4.62亿,19.16%,9.34亿,9218.32万,0.2606096,,恒锋控股有限公司
2017,,,17.91,3.24,54.94%,9605.27万,28.69%,8.36,,19.2581,2.1423,PE；PB,4125.35万,4.31亿,29.70%,8.80亿,8280.20万,0.25,,恒锋控股有限公司
2016,,,26.68,2.09,13.76%,7463.92万,9.73%,10.55,,35.5733,2.5289,PE；PB,9502.03万,3.61亿,35.68%,6.59亿,5056.00万,0.22000000000000003,,恒锋控股有限公司
2015,,,31.71,1.84,6.13%,6801.90万,-0.02%,9.57,,26.2283,3.3135,PE；PB,7772.16万,3.00亿,37.00%,5.98亿,4851.86万,,,恒锋控股有限公司
2014,,,,1.73,16.31%,6803.12万,14.91%,6.49,,,,PE；PB,7577.61万,2.42亿,39.27%,3.25亿,4859.13万,,,恒锋控股有限公司
2013,,,,1.49,-7.16%,5920.18万,-12.41%,5.67,,,,PE；PB,1690.38万,2.07亿,39.75%,2.84亿,4592.85万,,,恒锋控股有限公司
2012,,,,1.6,8.48%,6759.14万,3.13%,4.49,,,,PE；PB,1351.36万,1.54亿,42.13%,2.24亿,4970.16万,,,恒锋控股有限公司
2011,,,,1.48,False,6554.06万,False,3.14,,,,PE；PB,1216.59万,9303.79万,44.32%,1.57亿,5152.55万,,,恒锋控股有限公司
