报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,50.232,4.1721,12.04,6.09,-13.23%,2971.79万,-32.00%,10.85,8.2483,172.0,1.1097,PE；PB,13.07亿,21.04亿,4.88%,45.28亿,6.62亿,0.25,40%: 最新年度营业收入下滑；最新年度净利润同比下降,浙江金卡高科技工程有限公司
2026-03-31,50.232,4.1721,12.04,6.09,-13.23%,2971.79万,-32.00%,10.85,2.0621,172.0,1.1097,PE；PB,13.07亿,21.04亿,4.88%,45.28亿,6.62亿,0.25,,浙江金卡高科技工程有限公司
2025,64.257,4.1834,15.36,32.27,5.26%,2.66亿,-26.16%,10.78,1.9912,24.0,1.4249,PE；PB,15.26亿,20.74亿,8.24%,44.98亿,6.23亿,0.5,,浙江金卡高科技工程有限公司
2024,54.241,4.208,12.89,30.66,-3.43%,3.60亿,-11.88%,10.6,1.7691,14.8161,1.216,PE；PB,15.11亿,20.16亿,11.98%,44.34亿,5.64亿,0.5,,浙江金卡高科技工程有限公司
2023,48.44,4.2905,11.29,31.75,15.91%,4.09亿,51.09%,10.21,1.5257,11.29,1.1058,PE；PB,16.55亿,18.63亿,13.23%,43.25亿,5.15亿,0.1,,浙江金卡高科技工程有限公司
2022,36.298,4.2905,8.46,27.39,19.03%,2.70亿,1.36%,9.13,1.3252,13.2188,0.9266,PE；PB,9.29亿,15.04亿,10.04%,39.37亿,5.00亿,0.1,,浙江金卡高科技工程有限公司
2021,46.209,4.2905,10.77,23.01,18.97%,2.67亿,139.65%,8.56,2.0082,17.0952,1.2582,PE；PB,8.33亿,12.90亿,11.51%,36.80亿,5.17亿,0.475,,浙江金卡高科技工程有限公司
2020,46.774,4.2912,10.9,19.34,-1.92%,1.11亿,-73.51%,8.3,2.4185,41.9231,1.3133,PE；PB,11.42亿,12.14亿,5.54%,35.87亿,4.15亿,0.5022493,,浙江金卡高科技工程有限公司
2019,54.61,4.2932,12.72,19.72,-3.32%,4.20亿,-15.61%,8.59,2.7693,12.9796,1.4808,PE；PB,15.50亿,13.82亿,21.44%,37.14亿,2.30亿,0.5,,浙江金卡高科技工程有限公司
2018,31.059,2.3782,13.06,20.4,20.88%,4.98亿,43.06%,8.12,1.5225,11.1624,1.6084,PE；PB,3.29亿,11.98亿,24.31%,35.16亿,2.58亿,0.2,,浙江金卡高科技工程有限公司
2017,,,17.76,16.88,97.55%,3.48亿,297.38%,12.66,,21.6585,1.4028,PE；PB,4.25亿,7.71亿,20.19%,30.38亿,3.57亿,0.1,,浙江金卡高科技工程有限公司
2016,,,14.23,8.54,44.13%,8760.84万,6.49%,11.52,,29.6458,1.2352,PE；PB,4.06亿,4.63亿,11.23%,27.79亿,2.02亿,0.06,,浙江金卡高科技工程有限公司
2015,,,16.85,5.93,0.65%,8226.93万,-39.54%,5.19,,36.6304,3.2466,PE；PB,1.00亿,3.94亿,15.03%,9.97亿,5780.90万,0.1,,浙江金卡高科技工程有限公司
2014,,,11.25,5.89,18.68%,1.36亿,16.88%,4.83,,14.8026,2.3292,PE；PB,3.60亿,3.38亿,24.43%,9.31亿,3446.05万,0.13,,浙江金卡高科技工程有限公司
2013,,,10.98,4.96,39.31%,1.16亿,44.60%,8.28,,16.8923,1.3261,PE；PB,3.82亿,2.27亿,23.82%,7.96亿,3948.01万,0.15,,浙江金卡高科技工程有限公司
2012,,,7.13,3.56,52.95%,8051.53万,45.61%,10.56,,6.6636,0.6752,PE；PB,4.66亿,1.30亿,22.61%,6.34亿,5302.90万,,,浙江金卡高科技工程有限公司
2011,,,,2.33,54.31%,5529.47万,76.23%,2.66,,,,PE；PB,1.05亿,5788.78万,23.75%,1.20亿,3738.43万,,,浙江金卡高科技工程有限公司
2010,,,,1.51,52.47%,3137.71万,92.64%,2.36,,,,PE；PB,5361.07万,3137.72万,20.77%,7400.21万,2247.97万,,,浙江金卡高科技工程有限公司
