报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,23.524,1.3903,16.92,1.6566,3.55,-16.57%,-2600.10万,-151.28%,3.92,1.77亿,9986.34万,-7.33%,5.45亿,1.36亿
2025,20.02,1.3903,14.4,1.1846,16.9,-21.44%,-5542.15万,62.97%,4.12,1.77亿,1.26亿,-3.29%,5.72亿,1.09亿
2024,14.382,1.395,10.31,0.6686,21.51,-5.23%,-1.50亿,-378.23%,4.53,1.78亿,1.81亿,-6.97%,6.36亿,1.34亿
2023,14.256,1.0011,14.24,0.6283,22.69,-28.25%,-3129.68万,-645.51%,8.01,2.64亿,3.31亿,-1.39%,8.05亿,1.93亿
2022,11.524,1.0038,11.48,0.3643,31.63,6.32%,573.72万,-88.63%,8.28,3.09亿,3.62亿,0.18%,8.31亿,1.38亿
2021,14.659,0.901,16.27,0.4927,29.75,47.11%,5045.14万,-43.82%,9.17,3.17亿,3.71亿,1.70%,8.26亿,1.99亿
2020,,,,,20.22,-1.57%,8979.98万,24.89%,7.28,2.32亿,3.21亿,4.44%,4.92亿,1.14亿
2019,,,,,20.54,19.39%,7190.22万,58.63%,5.95,1.37亿,2.32亿,3.53%,4.02亿,1.02亿
2018,,,,,17.21,16.86%,4532.68万,68.49%,5.03,1.32亿,1.60亿,2.45%,3.30亿,9428.85万
2017,,,,,14.72,False,2690.26万,False,4.34,9130.98万,1.15亿,1.84%,2.86亿,8796.57万
