报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,165.062,35.8831,4.6,0.4255,96.97,-10.23%,-2.16亿,45.54%,2.83,49.47亿,3.53亿,-2.51%,154.90亿,40.26亿
2025,140.67,35.8852,3.92,0.2971,473.4,-10.54%,-22.23亿,21.62%,2.93,42.97亿,5.69亿,-5.13%,158.73亿,34.96亿
2024,144.259,35.8852,4.02,0.2726,529.17,-2.48%,-28.37亿,-53.52%,3.51,31.52亿,27.86亿,-5.84%,182.88亿,39.88亿
2023,158.649,35.8935,4.42,0.2923,542.72,-37.94%,-18.48亿,-240.99%,4.32,19.13亿,56.21亿,-3.41%,215.97亿,42.47亿
2022,231.049,35.9329,6.43,0.2642,874.49,8.25%,13.11亿,-39.15%,4.85,45.85亿,79.28亿,2.49%,265.43亿,60.15亿
2021,227.573,27.6517,8.23,0.2817,807.82,48.90%,21.54亿,601.83%,4.18,29.79亿,68.51亿,8.15%,198.98亿,75.95亿
2020,139.134,27.6059,5.04,0.2569,541.62,1.75%,3.07亿,-35.57%,4.22,69.26亿,48.94亿,3.22%,280.00亿,65.57亿
2019,132.959,27.0792,4.91,0.2498,532.29,-11.86%,4.76亿,-47.72%,4.37,79.97亿,50.70亿,3.02%,255.20亿,62.22亿
2018,99.568,20.8301,4.78,0.1661,599.57,-4.02%,9.11亿,40.59%,5.40,87.25亿,55.16亿,3.52%,240.01亿,61.21亿
2017,,,5.82,,624.66,15.96%,6.48亿,245.93%,5.19,94.38亿,50.76亿,2.19%,210.43亿,65.16亿
2016,,,7.95,,538.7,-7.06%,1.87亿,-60.40%,5.36,81.31亿,46.15亿,1.08%,210.33亿,62.35亿
2015,,,8.63,,437.47,-2.66%,4.73亿,-58.34%,5.43,47.73亿,45.60亿,2.35%,196.47亿,39.45亿
2014,,,6.94,,449.42,-20.10%,11.36亿,75.68%,5.23,56.48亿,44.07亿,2.29%,191.69亿,41.96亿
2013,,,4.96,,483.15,-14.03%,6.46亿,10.69%,5.06,22.39亿,37.52亿,1.60%,151.96亿,38.19亿
2012,,,3.68,,544.48,-1.52%,5.84亿,-24.66%,4.60,56.55亿,33.24亿,1.33%,106.97亿,31.87亿
2011,,,3.98,,552.91,39.30%,7.75亿,15.68%,4.38,78.83亿,29.67亿,1.91%,88.29亿,36.00亿
2010,,,7.29,,396.92,74.47%,6.70亿,8.10%,4.06,75.31亿,24.15亿,2.31%,81.76亿,33.71亿
