报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,53.794,1.762,30.53,5.7719,2.33,16.96%,3163.00万,-22.31%,16.22,9.92亿,5.99亿,13.59%,28.58亿,2.70亿
2025,49.636,1.762,28.17,5.8671,8.46,26.88%,2.05亿,40.76%,16.04,9.24亿,5.68亿,24.22%,28.26亿,2.82亿
2024,40.279,1.762,22.86,6.0388,6.67,21.23%,1.46亿,89.21%,15.52,11.54亿,4.94亿,21.83%,27.34亿,3.44亿
2023,32.386,1.762,18.38,5.8884,5.5,-19.21%,7691.20万,-49.34%,14.96,12.01亿,3.98亿,13.99%,26.36亿,3.46亿
2022,63.326,1.762,35.94,9.299,6.81,21.37%,1.52亿,13.57%,14.98,12.22亿,3.75亿,22.30%,26.40亿,3.23亿
2021,,,,,5.61,38.15%,1.34亿,45.55%,6.30,4358.50万,2.79亿,23.83%,8.33亿,2.68亿
2020,,,,,4.06,21.91%,9183.92万,71.82%,5.49,5192.49万,1.86亿,22.62%,7.26亿,2.02亿
2019,,,,,3.33,96.88%,5345.13万,479.28%,4.80,5537.07万,1.04亿,16.05%,6.34亿,1.27亿
2018,,,,,1.69,False,922.72万,False,4.39,8175.18万,5514.50万,5.46%,5.80亿,1.25亿
2016,,,,,2.19,31.86%,3820.86万,27.22%,2.44,5694.54万,5195.83万,17.45%,2.68亿,3927.38万
2015,,,,,1.66,14.63%,3003.30万,61.72%,2.09,7095.96万,1757.05万,18.08%,2.30亿,4498.74万
2014,,,,,1.45,118.28%,1857.06万,327.75%,1.59,107.67万,2455.89万,12.82%,7962.58万,7004.59万
2013,,,,,0.663825,False,434.14万,False,1.95,329.25万,784.53万,6.54%,1952.76万,2109.81万
