报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,38.821,2.1389,18.15,0.6127,15.84,3.77%,2677.95万,104.86%,13.99,9.71亿,12.83亿,1.69%,30.18亿,10.73亿
2025,36.276,1.9113,18.98,0.5422,66.91,7.83%,1.24亿,-24.05%,13.56,11.21亿,12.56亿,1.85%,26.35亿,9.28亿
2024,24.407,1.9113,12.77,0.3933,62.05,13.72%,1.63亿,97.39%,13.18,11.52亿,11.66亿,2.63%,25.68亿,8.50亿
2023,28.249,1.9113,14.78,0.5177,54.57,8.55%,8272.36万,-63.66%,12.90,16.02亿,10.39亿,1.51%,25.14亿,7.32亿
2022,39.449,1.9113,20.64,0.7847,50.27,30.91%,2.28亿,0.93%,12.67,22.68亿,9.97亿,4.52%,24.85亿,6.51亿
2021,71.96,1.9113,37.65,1.874,38.4,59.07%,2.26亿,28.50%,11.62,11.31亿,8.12亿,5.87%,22.36亿,6.15亿
2020,31.519,1.6659,18.92,1.3057,24.14,12.58%,1.76亿,18.36%,9.08,12.62亿,6.24亿,7.27%,15.57亿,3.90亿
2019,39.982,1.6659,24.0,1.8648,21.44,26.05%,1.48亿,12.86%,8.19,5.70亿,4.86亿,6.92%,13.65亿,2.62亿
2018,,,,,17.01,20.63%,1.31亿,61.12%,7.18,1.98亿,3.90亿,7.72%,8.97亿,2.49亿
2017,,,,,14.1,42.05%,8154.20万,-14.90%,6.13,1.62亿,2.70亿,5.78%,7.66亿,1.98亿
2016,,,,,9.93,41.82%,9582.28万,45.53%,5.47,1.57亿,1.94亿,9.65%,6.84亿,1.96亿
2015,,,,,7.0,6.91%,6584.54万,50.48%,3.89,3107.03万,1.07亿,9.41%,4.08亿,1.37亿
2014,,,,,6.55,13.18%,4375.83万,-11.09%,False,3772.03万,4715.41万,6.68%,3.42亿,1.19亿
2013,,,,,5.79,20.46%,4921.67万,38.79%,2.76,4079.66万,1.46亿,8.67%,2.54亿,1.10亿
2012,,,,,4.8,False,3546.15万,False,3.28,1659.09万,9494.19万,7.38%,1.64亿,5589.03万
