报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,64.216,1.7488,36.72,13.96,1.15,-1.04%,1574.16万,-2.76%,6.89,6.77亿,4.26亿,13.74%,12.04亿,5836.94万
2025,86.233,1.7488,49.31,19.4218,4.44,5.80%,6661.14万,19.02%,6.79,6.94亿,4.11亿,15.01%,11.87亿,5143.33万
2024,31.841,1.3452,23.67,7.5993,4.19,-3.66%,5596.61万,-40.04%,8.53,6.75亿,3.82亿,13.34%,11.48亿,5511.46万
2023,34.706,1.3452,25.8,7.9784,4.35,9.37%,9334.11万,-12.72%,8.28,5.73亿,3.51亿,21.44%,11.14亿,9505.78万
2022,13.732,1.0348,13.27,3.4503,3.98,16.39%,1.07亿,61.32%,10.45,7.00亿,3.29亿,26.87%,10.81亿,4778.19万
2021,11.829,0.796,14.86,3.4588,3.42,18.80%,6629.43万,-7.25%,12.73,7.07亿,2.73亿,19.38%,10.13亿,3903.53万
2020,,,,,2.88,-1.33%,7147.83万,-3.93%,6.56,2.19亿,2.13亿,24.83%,3.91亿,3061.69万
2019,,,,,2.92,9.45%,7439.94万,18.45%,5.33,1.72亿,1.47亿,25.50%,3.18亿,2778.85万
2018,,,,,2.67,12.98%,6281.19万,28.77%,4.80,2963.45万,1.24亿,23.56%,2.86亿,2289.09万
2017,,,,,2.36,42.99%,4877.73万,39.58%,3.83,9804.82万,7523.20万,20.67%,2.28亿,1706.73万
2016,,,,,1.65,4.35%,3494.66万,15.84%,3.23,7417.86万,4623.24万,21.18%,1.92亿,1625.22万
2015,,,,,1.58,12.26%,3016.93万,53.12%,1.51,1976.04万,1478.05万,19.08%,7574.55万,1270.88万
2014,,,,,1.41,41.80%,1970.35万,186.86%,1.46,542.95万,1800.79万,13.99%,7284.89万,629.85万
2013,,,,,0.993363,False,686.86万,False,1.03,742.53万,27.47万,6.91%,5135.78万,825.65万
