报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,988.918,26.9975,36.63,4.1082,60.18,3.75%,11.73亿,45.93%,8.01,45.71亿,127.88亿,21.62%,248.75亿,28.32亿
2025,1032.654,26.9975,38.25,3.8259,269.91,10.33%,37.83亿,94.29%,7.57,53.27亿,116.15亿,16.02%,235.06亿,24.71亿
2024,642.81,26.9975,23.81,2.6277,244.63,18.43%,19.47亿,106.38%,6.59,26.64亿,91.99亿,8.90%,192.72亿,22.83亿
2023,437.359,26.9975,16.2,2.1174,206.55,-3.88%,9.44亿,-60.37%,5.95,18.19亿,76.26亿,4.69%,163.77亿,17.64亿
2022,403.613,26.9975,14.95,1.8782,214.89,19.48%,23.81亿,114.66%,5.73,29.51亿,74.70亿,11.15%,157.84亿,17.28亿
2021,332.339,26.9975,12.31,1.8478,179.86,12.03%,11.09亿,1062.87%,4.94,20.39亿,55.74亿,5.99%,136.32亿,17.35亿
2020,206.531,26.9975,7.65,1.2865,160.54,-0.09%,9537.52万,-89.39%,4.63,27.36亿,48.08亿,0.64%,128.70亿,10.61亿
2019,185.024,27.4517,6.74,1.1515,160.68,-0.39%,8.99亿,-58.23%,4.70,36.12亿,50.42亿,5.89%,132.97亿,10.33亿
2018,165.259,27.4517,6.02,1.0556,156.56,13.42%,21.53亿,136.97%,4.58,34.81亿,46.03亿,13.94%,128.85亿,11.01亿
2017,,,7.35,,138.04,36.30%,9.08亿,500.65%,5.13,18.03亿,27.44亿,6.86%,109.97亿,8.71亿
2016,,,7.16,,101.01,6.15%,1.51亿,-6.52%,4.93,18.26亿,24.17亿,1.53%,104.39亿,6.38亿
2015,,,15.73,,95.16,-2.53%,1.62亿,-0.45%,4.01,9.43亿,24.53亿,1.73%,72.84亿,7.82亿
2014,,,4.33,,97.64,0.28%,1.63亿,-35.76%,4.01,8.25亿,24.86亿,1.68%,72.83亿,7.81亿
2013,,,3.43,,97.37,8.36%,2.53亿,-58.65%,4.12,21.97亿,27.00亿,2.58%,75.03亿,6.25亿
2012,,,5.35,,89.86,-4.02%,6.12亿,-64.97%,4.11,9.25亿,27.71亿,7.61%,61.99亿,5.74亿
2011,,,7.08,,82.12,49.68%,17.47亿,197.83%,6.38,22.88亿,26.48亿,21.72%,57.45亿,4.18亿
2010,,,6.12,,54.86,45.15%,5.86亿,407.90%,4.00,4.37亿,11.54亿,11.15%,25.96亿,4.04亿
