报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,34.3,2.0,17.15,2.29,18.69%,3997.30万,4.90%,8.33,14.9782,85.75,2.0588,PE；PB,5.66亿,7.58亿,17.44%,16.67亿,7.53亿,,,谢玉成
2026-03-31,34.3,2.0,17.15,2.29,18.69%,3997.30万,4.90%,8.33,3.7445,85.75,2.0588,PE；PB,5.66亿,7.58亿,17.44%,16.67亿,7.53亿,,,谢玉成
2025,48.92,2.0,24.46,10.54,8.98%,1.78亿,6.01%,8.13,4.6414,24.46,3.0086,PE；PB,5.08亿,7.18亿,16.92%,16.27亿,6.96亿,,,谢玉成
2024,,,,9.67,16.42%,1.68亿,38.11%,6.09,,,,PE；PB,1.73亿,5.58亿,17.40%,9.14亿,5.71亿,,,谢玉成
2023,,,,8.3,24.46%,1.22亿,25.53%,4.97,,,,PE；PB,1.07亿,4.06亿,14.67%,7.46亿,4.76亿,,,谢玉成
2022,,,,6.67,11.99%,9701.30万,26.30%,4.16,,,,PE；PB,6376.47万,2.97亿,14.54%,6.24亿,3.61亿,,,谢玉成
2021,,,,5.96,34.03%,7681.24万,42.26%,3.51,,,,PE；PB,5209.92万,2.10亿,12.89%,5.27亿,3.09亿,,,谢玉成
2020,,,,4.44,-3.21%,5399.33万,50.75%,3.0,,,,PE；PB,2754.95万,1.40亿,12.15%,4.50亿,2.55亿,,,谢玉成
2019,,,,4.59,False,3581.74万,False,2.52,,,,PE；PB,3258.10万,9179.74万,7.80%,3.43亿,1.89亿,,,谢玉成
2016,,,,1.89,-15.90%,805.74万,-44.23%,1.53,,,,PE；PB,685.40万,1631.16万,4.21%,1.52亿,4335.05万,,,谢玉成
2015,,,,2.25,55.09%,1444.74万,673.69%,1.38,,,,PE；PB,1988.97万,874.99万,6.38%,1.32亿,1987.05万,,,谢玉成
2014,,,,1.45,64.72%,186.73万,-27.27%,1.06,,,,PE；PB,1058.85万,-427.51万,0.70%,8433.00万,3222.79万,,,谢玉成
2013,,,,0.880602,61.09%,256.74万,322.62%,1.05,,,,PE；PB,155.41万,183.23万,2.26%,5301.52万,7053.95万,,,谢玉成
2012,,,,0.546665,False,-115.32万,False,1.0,,,,PE；PB,849.41万,11.29万,-3.10%,5052.30万,3650.52万,,,谢玉成
