报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,19.809,3.7731,5.25,1.35,49.20%,834.92万,563.59%,3.34,14.6733,235.426,1.5719,PE；PB,2.32亿,-3.61亿,6.21%,12.37亿,3.58亿,,,贺国英
2026-03-31,19.809,3.7731,5.25,1.35,49.20%,834.92万,563.59%,3.34,3.6683,235.426,1.5719,PE；PB,2.32亿,-3.61亿,6.21%,12.37亿,3.58亿,,,贺国英
2025,20.337,3.7731,5.39,4.67,-7.02%,2054.26万,-7.55%,3.31,4.3548,98.1785,1.6284,PE；PB,2.10亿,-3.69亿,4.40%,12.28亿,3.79亿,,,贺国英
2024,15.055,3.7731,3.99,5.02,24.11%,2221.94万,270.90%,3.26,2.999,67.1717,1.2239,PE；PB,1.70亿,-3.86亿,4.43%,12.08亿,4.37亿,,,贺国英
2023,20.828,3.7731,5.52,4.04,27.07%,-1300.14万,95.89%,3.24,5.1554,,1.7037,PE；PB,1.58亿,-4.05亿,-3.22%,12.03亿,3.63亿,,,贺国英
2022,18.738,3.8556,4.86,3.18,-23.31%,-3.16亿,-1913.96%,3.31,5.8925,,1.4683,PE；PB,1.65亿,-3.92亿,-101.31%,12.17亿,2.84亿,,,贺国英
2021,17.003,3.8556,4.41,4.15,22.74%,1742.25万,105.03%,4.06,4.0971,95.4545,1.0862,PE；PB,1.95亿,-7617.42万,3.55%,15.44亿,5.08亿,,,贺国英
2020,15.268,3.8556,3.96,3.38,-29.14%,-3.46亿,-2148.88%,4.02,4.5172,,0.9851,PE；PB,3.74亿,-9359.67万,-107.12%,15.29亿,3.97亿,,,贺国英
2019,22.594,3.8556,5.86,4.77,-4.83%,1688.98万,0.15%,4.91,4.7367,131.6854,1.1935,PE；PB,3.28亿,2.52亿,2.54%,18.89亿,6.71亿,0.0101715,,贺国英
2018,23.403,3.8556,6.07,5.01,-20.91%,1686.53万,122.35%,5.01,4.6713,138.9016,1.2116,PE；PB,3.32亿,2.43亿,2.63%,19.31亿,5.67亿,,,贺国英
2017,,,8.86,6.34,26.36%,-7544.65万,-600.80%,4.96,,,1.7863,PE；PB,6.46亿,2.29亿,-12.44%,19.18亿,5.67亿,0.01,,贺国英
2016,,,13.81,5.02,-11.50%,1506.52万,-16.61%,5.17,,345.25,2.6712,PE；PB,4.34亿,3.11亿,2.01%,19.99亿,4.93亿,0.025,,贺国英
2015,,,26.39,5.67,-32.02%,1806.69万,-80.95%,4.03,,527.8,6.5484,PE；PB,2.05亿,3.08亿,2.33%,14.18亿,5.05亿,0.0,,贺国英
2014,,,6.77,8.34,30.56%,9482.44万,12.57%,7.99,,24.1786,0.8473,PE；PB,3.85亿,2.95亿,11.52%,14.12亿,5.55亿,0.1,,贺国英
2013,,,7.0,6.39,23.13%,8423.28万,16.12%,9.04,,12.2807,0.7743,PE；PB,2.09亿,2.22亿,12.70%,10.45亿,3.19亿,0.2,,贺国英
2012,,,5.02,5.19,10.30%,7254.20万,16.96%,8.53,,7.8437,0.5885,PE；PB,4.05亿,1.70亿,13.59%,10.26亿,2.94亿,0.1,,贺国英
2011,,,5.27,4.7,13.79%,6202.26万,17.75%,7.99,,9.5818,0.6596,PE；PB,6.02亿,1.17亿,13.07%,9.67亿,2.33亿,0.1,,贺国英
2010,,,11.58,4.13,16.30%,5267.41万,40.91%,7.54,,19.6271,1.5358,PE；PB,5.30亿,7266.22万,12.74%,8.56亿,2.65亿,,,贺国英
