报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,48.825,2.625,18.6,9.79,5.74%,1.05亿,17.09%,12.34,4.9872,46.5,1.5073,PE；PB,14.16亿,20.62亿,10.74%,32.40亿,10.66亿,1.0,,水星控股集团有限公司
2026-03-31,48.825,2.625,18.6,9.79,5.74%,1.05亿,17.09%,12.34,1.2468,46.5,1.5073,PE；PB,14.16亿,20.62亿,10.74%,32.40亿,10.66亿,1.0,,水星控股集团有限公司
2025,54.753,2.6273,20.84,45.28,7.99%,4.07亿,10.96%,11.93,1.2092,13.1899,1.7469,PE；PB,17.17亿,19.57亿,8.98%,31.32亿,9.99亿,0.9,,水星控股集团有限公司
2024,40.224,2.6273,15.31,41.93,-0.42%,3.67亿,-3.28%,11.33,0.9593,10.9357,1.3513,PE；PB,13.45亿,18.35亿,8.74%,29.78亿,10.12亿,0.9,,水星控股集团有限公司
2023,34.267,2.6667,12.85,42.11,14.93%,3.79亿,36.23%,11.21,0.8137,8.9236,1.1463,PE；PB,14.87亿,17.05亿,9.00%,29.45亿,9.62亿,0.7,,水星控股集团有限公司
2022,29.707,2.6667,11.14,36.64,-3.57%,2.78亿,-27.89%,10.38,0.8108,10.6095,1.0732,PE；PB,13.34亿,15.10亿,7.59%,27.67亿,10.21亿,0.5,,水星控股集团有限公司
2021,36.854,2.6667,13.82,37.99,25.19%,3.86亿,40.55%,9.89,0.9701,9.4658,1.3974,PE；PB,13.71亿,13.64亿,10.16%,26.37亿,9.31亿,0.4,,水星控股集团有限公司
2020,28.4,2.6667,10.65,30.35,1.09%,2.75亿,-12.99%,8.84,0.9357,10.2404,1.2048,PE；PB,11.15亿,10.85亿,9.05%,23.57亿,7.33亿,0.8,,水星控股集团有限公司
2019,30.934,2.6667,11.6,30.02,10.41%,3.16亿,10.69%,8.57,1.0304,9.7479,1.3536,PE；PB,10.33亿,10.20亿,10.51%,22.85亿,8.36亿,0.7,,水星控股集团有限公司
2018,29.014,2.6667,10.88,27.19,10.44%,2.85亿,10.77%,8.2,1.0671,10.1682,1.3268,PE；PB,6.32亿,9.05亿,10.48%,21.87亿,7.80亿,0.5,,水星控股集团有限公司
2017,,,16.54,24.62,24.53%,2.57亿,30.17%,7.63,,13.232,2.1678,PE；PB,12.68亿,7.77亿,10.45%,20.36亿,7.46亿,,,水星控股集团有限公司
2016,,,,19.77,6.80%,1.98亿,46.68%,4.45,,,,PE；PB,2.95亿,6.00亿,10.00%,8.90亿,6.20亿,,,水星控股集团有限公司
2015,,,,18.51,4.26%,1.35亿,16.90%,3.76,,,,PE；PB,2.36亿,4.75亿,7.28%,7.53亿,5.88亿,,,水星控股集团有限公司
2014,,,,17.76,11.65%,1.15亿,16.69%,3.93,,,,PE；PB,1.09亿,3.96亿,6.73%,6.25亿,6.51亿,,,水星控股集团有限公司
2013,,,,15.9,False,9880.09万,False,3.38,,,,PE；PB,1.46亿,3.19亿,6.79%,5.36亿,4.43亿,,,水星控股集团有限公司
