报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,286.245,48.0277,5.96,66.61,7.66%,9.49亿,1.51%,4.01,4.2973,29.8,1.4863,PE；PB,82.15亿,117.09亿,13.80%,194.69亿,92.93亿,0.41,,海澜集团有限公司
2026-03-31,286.245,48.0277,5.96,66.61,7.66%,9.49亿,1.51%,4.01,1.0743,29.8,1.4863,PE；PB,82.15亿,117.09亿,13.80%,194.69亿,92.93亿,0.41,,海澜集团有限公司
2025,272.317,48.0277,5.67,216.26,3.19%,21.66亿,0.34%,3.82,1.2592,12.6,1.4843,PE；PB,69.37亿,107.60亿,9.86%,185.63亿,108.19亿,0.18,,海澜集团有限公司
2024,300.975,43.81,6.87,209.57,-2.65%,21.59亿,-26.88%,3.54,1.4362,14.9348,1.9407,PE；PB,70.99亿,94.59亿,10.45%,172.87亿,119.87亿,0.7899999999999999,,海澜集团有限公司
2023,265.656,43.1961,6.15,215.28,15.98%,29.52亿,36.96%,3.56,1.234,9.0441,1.7275,PE；PB,122.66亿,112.84亿,13.56%,160.38亿,93.37亿,0.43,,海澜集团有限公司
2022,177.968,43.196,4.12,185.62,-8.06%,21.55亿,-13.49%,3.26,0.9588,8.24,1.2638,PE；PB,126.68亿,102.30亿,11.11%,145.22亿,94.55亿,0.51,,海澜集团有限公司
2021,194.382,43.1959,4.5,201.88,12.41%,24.91亿,39.60%,3.34,0.9629,7.7586,1.3473,PE；PB,129.45亿,102.78亿,11.89%,150.89亿,81.20亿,0.256,,海澜集团有限公司
2020,192.27,44.2001,4.35,179.59,-18.26%,17.85亿,-44.42%,3.05,1.0706,10.6098,1.4262,PE；PB,107.14亿,91.46亿,9.56%,138.94亿,74.16亿,0.27999999999999997,,海澜集团有限公司
2019,223.739,44.9276,4.98,219.7,15.09%,32.11亿,-7.07%,2.95,1.0184,6.9167,1.6881,PE；PB,100.22亿,90.07亿,14.42%,138.61亿,90.44亿,0.38,,海澜集团有限公司
2018,236.768,44.9276,5.27,190.9,4.89%,34.55亿,3.78%,2.76,1.2403,6.8442,1.9094,PE；PB,105.42亿,76.67亿,18.10%,130.95亿,94.74亿,0.48,,海澜集团有限公司
2017,,,5.82,182.0,7.06%,33.29亿,6.60%,2.49,,7.8649,2.3373,PE；PB,78.95亿,66.07亿,18.29%,111.77亿,84.93亿,0.49000000000000005,,海澜集团有限公司
2016,,,6.18,170.0,7.39%,31.23亿,5.74%,2.24,,8.8286,2.7589,PE；PB,88.64亿,57.75亿,18.37%,101.09亿,86.32亿,0.32999999999999996,,海澜集团有限公司
2015,,,7.77,158.3,28.30%,29.53亿,24.35%,1.85,,11.7727,4.2,PE；PB,79.46亿,43.17亿,18.66%,83.54亿,95.80亿,0.38,,海澜集团有限公司
2014,,,5.49,123.38,72.56%,23.75亿,75.83%,1.57,,10.1667,3.4968,PE；PB,70.86亿,32.89亿,19.28%,71.04亿,60.86亿,0.19,,海澜集团有限公司
2013,,,3.76,71.5,-0.19%,13.51亿,1191.93%,3.34,,10.7429,1.1257,PE；PB,38.81亿,20.13亿,10.74%,33.34亿,45.16亿,0.05,,海澜集团有限公司
2012,,,1.95,13.68,-1.93%,1.05亿,1.48%,3.17,,12.1875,0.6151,PE；PB,12.36亿,8.30亿,7.85%,21.03亿,4.50亿,0.05,,海澜集团有限公司
2011,,,1.92,13.95,21.68%,1.03亿,19.58%,3.06,,12.0,0.6275,PE；PB,9.28亿,7.67亿,7.63%,20.28亿,3.32亿,0.1,,海澜集团有限公司
2010,,,2.94,11.46,12.78%,8614.91万,8.77%,3.0,,22.6154,0.98,PE；PB,8.57亿,7.38亿,7.38%,19.86亿,2.18亿,0.03,,海澜集团有限公司
