报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,36.448,0.8,45.56,7.722,1.18,35.04%,1859.87万,-30.06%,17.45,8.46亿,3.81亿,15.94%,14.10亿,2543.29万
2025,25.616,0.8,32.02,8.5387,3.0,-4.87%,1.14亿,-13.68%,18.01,9.03亿,4.26亿,38.62%,14.58亿,98.02万
2024,22.664,0.8,28.33,7.1722,3.16,1.98%,1.32亿,-4.80%,18.09,9.79亿,4.32亿,42.58%,14.60亿,1414.96万
2023,27.784,0.8,34.73,8.9916,3.09,-15.52%,1.39亿,-6.49%,17.94,10.77亿,4.20亿,46.03%,14.48亿,223.27万
2022,,,,,3.66,10.80%,1.48亿,5.51%,9.34,2.42亿,4.12亿,41.34%,5.72亿,219.77万
2021,,,,,3.31,-27.54%,1.40亿,-23.74%,7.87,2.30亿,3.24亿,43.08%,4.79亿,175.83万
2020,,,,,4.56,25.46%,1.84亿,74.15%,6.56,2.52亿,2.43亿,40.96%,4.01亿,837.07万
2019,,,,,3.64,74.42%,1.06亿,138.57%,5.39,1.42亿,1.25亿,29.50%,2.75亿,6278.71万
2018,,,,,2.08,16.83%,4432.95万,13.20%,3.89,4370.95万,7773.74万,21.26%,1.98亿,3092.40万
2017,,,,,1.78,False,3915.91万,False,3.80,1.46亿,7686.80万,21.76%,1.93亿,537.56万
