报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,10.3,3.0028,3.43,2.6164,0.984165,-12.22%,-728.45万,16.51%,1.88,6094.78万,-429.10万,-9.98%,5.74亿,768.11万
2025,12.432,3.0028,4.14,3.1553,3.94,-15.98%,-7849.78万,-46.91%,1.90,8345.02万,299.34万,-21.95%,5.84亿,753.92万
2024,10.444,3.0628,3.41,2.2269,4.69,-19.45%,-5343.39万,1.65%,2.12,1.17亿,8149.13万,-12.08%,6.71亿,1063.65万
2023,10.659,3.0628,3.48,1.8283,5.83,-3.03%,-5433.00万,-2.37%,2.29,1.87亿,1.35亿,-9.44%,7.28亿,2011.66万
2022,8.913,3.0628,2.91,1.483,6.01,-1.70%,-5307.05万,-228.55%,2.47,2.04亿,1.89亿,-8.85%,7.71亿,3061.01万
2021,15.498,3.0628,5.06,2.5365,6.11,-13.02%,4128.45万,-55.71%,2.75,1.73亿,2.53亿,6.82%,8.57亿,2642.61万
2020,16.723,3.0628,5.46,2.3788,7.03,15.58%,9321.50万,81.50%,2.68,3.42亿,2.34亿,13.68%,8.38亿,2582.29万
2019,,,,,6.08,28.65%,5135.73万,61.21%,1.65,7059.57万,1.54亿,8.96%,4.21亿,2266.30万
2018,,,,,4.73,34.70%,3185.80万,32.61%,1.44,1.12亿,1.04亿,6.93%,3.67亿,1468.70万
2017,,,,,3.51,6.58%,2402.32万,-44.16%,1.31,1.35亿,7575.58万,8.49%,3.34亿,1260.45万
2016,,,,,3.29,41.27%,4302.34万,39.06%,2.27,1.25亿,8943.66万,14.67%,2.67亿,674.16万
2015,,,,,2.25,35.97%,3093.79万,41.20%,3.75,8286.11万,6096.01万,14.41%,1.85亿,639.25万
2014,,,,,1.66,50.31%,2191.09万,27.63%,1.91,3461.31万,3201.90万,13.49%,8103.97万,17.53万
2013,,,,,1.1,46.78%,1716.68万,123.70%,1.41,2491.79万,1189.21万,16.85%,5867.36万,2.51万
2012,,,,,0.758,False,767.39万,False,2.11,1440.91万,949.66万,11.15%,2402.40万,6.43万
