报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,78.914,4.8473,16.28,1.6197,12.18,3.26%,1.24亿,56.29%,6.28,16.33亿,17.71亿,12.86%,41.98亿,12.28亿
2025,71.255,4.8473,14.7,1.6881,42.21,0.69%,2.95亿,17.69%,5.99,14.97亿,16.47亿,10.20%,40.26亿,12.54亿
2024,39.95,4.0394,9.89,0.953,41.92,-3.03%,2.51亿,61.39%,6.49,12.46亿,13.98亿,9.07%,36.67亿,14.19亿
2023,34.702,4.0398,8.59,0.8027,43.23,3.42%,1.55亿,-5.27%,5.79,11.62亿,11.86亿,6.25%,33.30亿,14.34亿
2022,28.198,4.0398,6.98,0.6746,41.8,13.10%,1.64亿,50.03%,5.69,12.93亿,10.63亿,6.52%,32.41亿,14.39亿
2021,34.447,4.0008,8.61,0.932,36.96,15.06%,1.09亿,-6.35%,4.96,9.80亿,9.04亿,5.31%,27.96亿,12.39亿
2020,26.325,4.0008,6.58,0.8193,32.13,-0.74%,1.17亿,3.34%,4.79,9.93亿,8.39亿,6.33%,26.52亿,9.57亿
2019,21.524,4.0008,5.38,0.6649,32.37,8.50%,1.13亿,31.12%,4.48,9.40亿,7.24亿,6.07%,23.95亿,9.08亿
2018,18.724,4.0008,4.68,0.6275,29.84,15.18%,8610.64万,29.62%,4.05,8.56亿,6.04亿,5.23%,21.55亿,9.53亿
2017,,,6.54,,25.91,13.51%,6643.16万,33.47%,4.04,8.17亿,5.62亿,5.21%,21.23亿,9.90亿
2016,,,8.37,,22.82,6.14%,4977.11万,106.42%,4.01,7.68亿,5.01亿,4.70%,20.59亿,8.32亿
2015,,,10.48,,21.5,-5.42%,2411.13万,-22.35%,3.29,4.96亿,4.54亿,2.89%,17.19亿,7.13亿
2014,,,7.89,,22.73,1.77%,3105.08万,-24.39%,3.31,4.75亿,4.73亿,3.46%,17.62亿,6.69亿
2013,,,7.4,,22.34,10.82%,4106.96万,724.62%,3.22,5.66亿,4.45亿,4.17%,17.19亿,6.53亿
2012,,,5.5,,20.16,-18.95%,498.04万,-86.63%,3.12,4.53亿,4.07亿,1.95%,16.53亿,5.56亿
2011,,,4.66,,24.87,10.37%,3725.98万,-41.18%,4.69,5.87亿,4.31亿,3.41%,16.49亿,5.72亿
2010,,,9.03,,22.53,30.54%,6334.81万,-26.20%,4.54,5.21亿,3.98亿,5.05%,15.94亿,5.02亿
