报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,25.448,0.9425,27.0,20.2493,0.314183,-35.70%,-1775.08万,38.74%,5.59,1223.50万,-1.52亿,-58.79%,5.39亿,1660.57万
2025,20.245,0.9425,21.48,10.3821,1.95,-32.81%,-1.41亿,-103.60%,5.78,1650.50万,-1.35亿,-73.95%,5.57亿,1563.59万
2024,22.62,0.9425,24.0,7.7732,2.91,10.24%,-6934.08万,42.13%,7.26,2947.89万,656.80万,-24.56%,6.99亿,1363.73万
2023,21.828,0.9425,23.16,8.2682,2.64,24.86%,-1.20亿,-454.05%,7.98,6773.95万,7590.89万,-45.76%,7.70亿,2197.34万
2022,19.858,0.9425,21.07,9.4114,2.11,-6.69%,-2162.56万,-125.24%,9.24,1.46亿,1.96亿,-10.24%,8.71亿,936.00万
2021,32.186,0.9425,34.15,14.2416,2.26,-26.44%,8566.98万,-39.49%,9.71,4.02亿,2.41亿,37.87%,9.15亿,974.51万
2020,,,,,3.08,19.22%,1.42亿,70.71%,6.21,6408.50万,1.64亿,46.03%,4.41亿,984.13万
2019,,,,,2.58,8.52%,8293.64万,-22.00%,4.18,3520.05万,3422.90万,32.15%,2.95亿,378.59万
2018,,,,,2.38,40.89%,1.06亿,113.25%,5.36,1235.08万,1.52亿,44.73%,2.15亿,1132.04万
2017,,,,,1.69,False,4985.80万,False,2.66,628.85万,5637.94万,29.55%,1.07亿,762.95万
