报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,62.659,16.5765,3.78,3.2432,4.83,-36.04%,-2590.68万,-1166.07%,1.72,9.01亿,10.83亿,-5.41%,28.50亿,1.51亿
2025,67.632,16.5765,4.08,2.1566,31.36,-22.07%,-5.85亿,-2701.34%,1.73,8.51亿,10.98亿,-18.79%,28.64亿,8778.21万
2024,87.855,16.5765,5.3,2.1833,40.24,8.75%,2247.24万,-66.05%,2.08,10.85亿,16.87亿,0.40%,34.54亿,1.72亿
2023,60.407,13.8866,4.35,1.6322,37.01,18.49%,6618.35万,3.81%,1.88,8.22亿,17.26亿,1.79%,26.17亿,1.14亿
2022,67.905,13.8866,4.89,2.1744,31.23,-9.97%,6375.48万,-78.88%,1.83,8.98亿,16.70亿,2.04%,25.51亿,3.73亿
2021,104.288,13.8866,7.51,3.0063,34.69,-1.25%,3.02亿,-31.05%,1.74,11.89亿,16.28亿,8.82%,25.01亿,2.24亿
2020,79.015,13.8866,5.69,2.2492,35.13,1.80%,4.38亿,8.93%,1.59,7.47亿,13.30亿,12.33%,23.01亿,1.23亿
2019,70.544,13.8866,5.08,2.156,32.72,4.32%,4.02亿,27.11%,1.30,8.19亿,9.50亿,12.41%,18.25亿,1.51亿
2018,56.38,13.8866,4.06,1.7978,31.36,14.61%,3.16亿,31.58%,1.02,6.49亿,5.78亿,10.26%,14.32亿,1.77亿
2017,,,6.45,,27.36,60.00%,2.40亿,71.39%,1.21,6.07亿,7.71亿,9.41%,17.88亿,3.13亿
2016,,,8.37,,14.61,-11.43%,1.40亿,-19.97%,0.76,1.62亿,5.37亿,10.94%,10.95亿,5.32亿
2015,,,10.34,,16.07,7.19%,1.75亿,4.00%,0.65,1.37亿,4.19亿,11.62%,9.27亿,3.93亿
2014,,,8.67,,14.99,-15.46%,1.68亿,243.91%,-0.32,1.25亿,2.63亿,-37.13%,7.40亿,2.96亿
2013,,,4.8,,7.98,4.92%,-1.17亿,-1151.86%,0.06,2946.23万,-9.74亿,-14.70%,3742.28万,1.23亿
2012,,,7.03,,7.6,33.50%,1112.61万,106.72%,0.19,5115.49万,-8.57亿,1.35%,1.19亿,1.36亿
2011,,,3.0,,5.69,-32.79%,-1.66亿,-154.74%,0.16,2831.18万,-8.68亿,-29.34%,1.08亿,1.22亿
2010,,,5.55,,8.47,44.11%,3.02亿,200.42%,0.39,1.01亿,-7.02亿,35.35%,2.47亿,1.20亿
