报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,275.577,52.1927,5.28,1.1144,61.82,25.22%,6.02亿,122.40%,2.42,61.03亿,79.36亿,9.99%,128.80亿,97.46亿
2025,217.122,52.1927,4.16,0.9353,232.14,11.01%,11.18亿,15.06%,2.31,47.21亿,73.34亿,5.08%,122.52亿,106.66亿
2024,160.232,52.1927,3.07,0.7662,209.12,10.35%,9.71亿,-5.28%,2.16,47.60亿,64.96亿,4.82%,114.79亿,84.25亿
2023,172.534,52.4419,3.29,0.9104,189.51,12.94%,10.26亿,-30.07%,2.09,30.87亿,60.03亿,5.42%,111.59亿,82.62亿
2022,200.294,53.698,3.73,1.1936,167.8,18.56%,14.67亿,-36.53%,2.07,54.99亿,54.30亿,8.83%,108.37亿,75.42亿
2021,358.166,53.698,6.67,2.5307,141.53,69.42%,23.11亿,69.67%,1.80,29.79亿,43.91亿,16.42%,99.04亿,67.99亿
2020,224.458,53.698,4.18,2.6904,83.43,27.60%,13.62亿,189.64%,1.43,17.55亿,23.13亿,19.14%,89.13亿,46.38亿
2019,75.587,19.7872,3.82,1.1559,65.39,-1.83%,4.70亿,328.08%,1.70,23.59亿,16.26亿,16.74%,92.11亿,34.87亿
2018,74.598,19.7872,3.77,6.7571,11.04,0.70%,1.10亿,26.94%,1.64,12.71亿,8.61亿,12.05%,44.46亿,10.23亿
2017,,,4.0,,10.96,-2.34%,8653.66万,34.53%,1.56,8.72亿,7.77亿,11.44%,40.21亿,10.11亿
2016,,,5.3,,11.22,58.61%,6432.45万,-9.34%,1.49,5.12亿,7.27亿,11.07%,34.90亿,8.59亿
2015,,,7.48,,7.07,3.13%,7094.86万,-29.90%,1.47,3.21亿,6.91亿,14.21%,31.41亿,7.90亿
2014,,,5.97,,6.86,-13.83%,1.01亿,10.66%,1.88,2.90亿,6.55亿,15.28%,30.52亿,9.67亿
2013,,,6.52,,7.96,-13.95%,9146.27万,-28.38%,1.57,7.26亿,5.88亿,11.26%,25.51亿,9.95亿
2012,,,2.24,,9.25,-12.68%,1.28亿,-29.61%,2.26,2.03亿,5.39亿,14.28%,15.51亿,6.82亿
2011,,,2.94,,10.6,14.68%,1.81亿,30.92%,4.22,2.70亿,4.62亿,17.31%,13.43亿,3.01亿
2010,,,4.05,,9.24,11.04%,1.39亿,8.90%,7.40,3.16亿,3.33亿,14.91%,11.28亿,2.31亿
