报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,12.876,0.8201,15.7,7.1728,0.44878,15.67%,471.06万,17.04%,5.44,1.94亿,2.28亿,10.50%,4.46亿,4745.74万
2025,12.638,0.8201,15.41,6.319,2.0,3.53%,2481.58万,9.54%,5.39,1.95亿,2.23亿,12.40%,4.42亿,4316.91万
2024,7.462,0.6308,11.83,3.8663,1.93,13.34%,2265.44万,15.31%,6.76,1.72亿,2.10亿,11.72%,4.26亿,4497.17万
2023,5.791,0.6308,9.18,3.3865,1.71,-6.30%,1964.66万,-43.54%,6.57,1.95亿,1.99亿,11.52%,4.14亿,3544.04万
2022,,,,,1.82,-6.60%,3479.64万,-7.49%,6.45,1.12亿,1.97亿,19.11%,3.36亿,2928.65万
2021,,,,,1.95,7.14%,3761.17万,-19.25%,5.79,8981.73万,1.62亿,19.30%,3.01亿,3833.74万
2020,,,,,1.82,-20.68%,4657.73万,-21.58%,5.46,7377.56万,1.46亿,25.60%,2.85亿,3126.91万
2019,,,,,2.29,12.55%,5939.65万,39.81%,5.06,5994.18万,1.30亿,25.53%,2.63亿,3974.32万
2018,,,,,2.04,23.40%,4248.47万,28.42%,4.36,2516.72万,1.02亿,21.06%,2.32亿,4120.63万
2017,,,,,1.65,63.38%,3308.19万,23.24%,3.79,2176.86万,7691.00万,20.02%,2.02亿,2603.10万
2016,,,,,1.01,12.26%,2684.27万,-5.43%,3.35,3287.70万,5756.93万,26.50%,1.79亿,1341.61万
2015,,,,,0.900356,1.65%,2838.25万,12.73%,4.24,1199.69万,4500.98万,31.52%,1.43亿,1354.06万
2014,,,,,0.885745,-12.81%,2517.84万,54.85%,2.48,39.44万,1946.55万,28.43%,7425.86万,983.31万
2013,,,,,1.02,False,1625.99万,False,4.42,4791.93万,3050.01万,16.01%,4908.03万,1210.09万
