报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,141.129,10.0305,14.07,8.1,-8.87%,1.65亿,-4.44%,7.98,17.4233,87.9375,1.7632,PE；PB,26.16亿,47.40亿,21.26%,98.29亿,3.70亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,中国检验认证(集团)有限公司
2026-03-31,141.129,10.0305,14.07,8.1,-8.87%,1.65亿,-4.44%,7.98,4.3558,87.9375,1.7632,PE；PB,26.16亿,47.40亿,21.26%,98.29亿,3.70亿,,,中国检验认证(集团)有限公司
2025,166.546,10.0329,16.6,49.67,4.96%,10.58亿,17.58%,7.81,3.3531,15.6604,2.1255,PE；PB,28.50亿,45.76亿,22.75%,96.63亿,3.20亿,0.44,,中国检验认证(集团)有限公司
2024,172.731,10.0425,17.2,47.32,14.65%,9.00亿,7.58%,7.04,3.6503,18.9011,2.4432,PE；PB,18.28亿,38.59亿,20.60%,74.71亿,3.45亿,0.32999999999999996,,中国检验认证(集团)有限公司
2023,212.224,10.0485,21.12,40.96,21.76%,8.36亿,21.33%,6.51,5.1812,24.8471,3.2442,PE；PB,23.85亿,34.68亿,21.57%,69.22亿,2.68亿,0.3,,中国检验认证(集团)有限公司
2022,181.128,9.8923,18.31,32.91,-14.20%,6.89亿,-0.36%,5.92,5.5037,25.7887,3.0929,PE；PB,18.03亿,29.87亿,22.14%,62.01亿,2.41亿,0.3,,中国检验认证(集团)有限公司
2021,170.423,9.8853,17.24,38.35,12.21%,6.92亿,23.86%,5.54,4.4439,24.2817,3.1119,PE；PB,14.27亿,26.33亿,19.02%,57.23亿,2.31亿,0.3,,中国检验认证(集团)有限公司
2020,130.926,9.6982,13.5,34.18,24.08%,5.58亿,19.60%,5.1,3.8305,23.6842,2.6471,PE；PB,13.21亿,22.86亿,17.10%,52.29亿,2.53亿,0.25,,中国检验认证(集团)有限公司
2019,71.208,9.7013,7.34,27.55,-0.13%,4.67亿,15.79%,4.84,2.5847,15.2917,1.5165,PE；PB,15.69亿,20.17亿,17.00%,47.14亿,2.84亿,0.25,,中国检验认证(集团)有限公司
2018,58.248,9.6118,6.06,27.58,14.91%,4.03亿,7.47%,4.6,2.112,14.4286,1.3174,PE；PB,12.74亿,18.34亿,14.66%,44.79亿,2.40亿,0.2,,中国检验认证(集团)有限公司
2017,,,7.01,24.0,45.09%,3.75亿,10.31%,4.42,,17.9744,1.586,PE；PB,15.12亿,16.61亿,15.51%,42.66亿,1.74亿,0.15,,中国检验认证(集团)有限公司
2016,,,8.77,16.55,37.56%,3.40亿,9.42%,4.18,,25.0571,2.0981,PE；PB,14.85亿,14.68亿,20.59%,40.40亿,1.63亿,0.1,,中国检验认证(集团)有限公司
2015,,,7.64,12.03,-23.33%,3.11亿,-24.80%,3.93,,23.875,1.944,PE；PB,13.73亿,12.55亿,25.37%,38.28亿,1.96亿,0.1,,中国检验认证(集团)有限公司
2014,,,6.61,15.69,4.58%,4.13亿,-2.08%,5.51,,10.1692,1.1996,PE；PB,11.38亿,11.68亿,26.31%,35.86亿,1.76亿,0.2,,中国检验认证(集团)有限公司
2013,,,7.12,15.0,31.23%,4.22亿,41.77%,5.06,,10.7879,1.4071,PE；PB,16.18亿,9.20亿,28.26%,32.95亿,1.77亿,0.1,,中国检验认证(集团)有限公司
2012,,,4.15,11.43,-41.29%,2.98亿,48.81%,4.5,,7.8302,0.9222,PE；PB,16.67亿,5.99亿,26.27%,29.38亿,2.70亿,,,中国检验认证(集团)有限公司
2011,,,,19.47,-9.72%,2.00亿,44.38%,2.4,,,,PE；PB,3.56亿,3.22亿,10.78%,11.28亿,3.29亿,,,中国检验认证(集团)有限公司
2010,,,,21.57,56.68%,1.39亿,84.23%,1.88,,,,PE；PB,8.60亿,1.34亿,7.28%,8.82亿,2.52亿,,,中国检验认证(集团)有限公司
