报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,610.022,24.6673,24.73,0.922,496.21,17.03%,23.76亿,2.64%,12.48,142.34亿,174.57亿,5.11%,333.03亿,95.66亿
2024,418.357,24.6673,16.96,0.6974,599.84,25.96%,27.69亿,28.57%,11.57,123.29亿,156.65亿,4.95%,309.01亿,90.41亿
2023,287.374,24.6673,11.65,0.6034,476.22,2.49%,21.54亿,35.77%,10.40,119.41亿,133.02亿,4.68%,281.19亿,83.00亿
2022,360.389,24.6673,14.61,0.7756,464.64,12.58%,15.86亿,10.44%,9.61,101.52亿,115.06亿,3.42%,269.09亿,48.00亿
2021,345.119,23.6221,14.61,0.8362,412.71,27.44%,14.36亿,35.28%,8.69,108.37亿,101.68亿,3.82%,246.50亿,51.53亿
2020,317.715,23.6219,13.45,0.9811,323.84,8.42%,10.62亿,-22.05%,8.37,113.77亿,89.15亿,3.58%,233.42亿,48.62亿
2019,296.214,19.0369,15.56,0.9917,298.7,-0.42%,13.62亿,-46.19%,7.06,75.14亿,80.99亿,4.48%,164.65亿,46.87亿
2018,307.636,19.0369,16.16,1.0256,299.95,22.15%,25.32亿,20.27%,6.52,50.56亿,70.39亿,8.83%,135.86亿,45.05亿
2017,,,27.21,,245.56,27.18%,21.05亿,59.90%,7.61,34.08亿,53.29亿,9.09%,112.21亿,48.99亿
2016,,,12.51,,193.08,41.74%,13.16亿,129.81%,4.71,31.05亿,34.31亿,7.89%,67.89亿,39.34亿
2015,,,10.64,,136.22,30.09%,5.73亿,66.44%,3.72,23.35亿,22.38亿,5.11%,53.07亿,33.26亿
2014,,,4.2,,104.71,21.89%,3.44亿,18.25%,9.90,19.00亿,17.33亿,3.68%,45.64亿,26.62亿
2013,,,3.1,,85.91,10.08%,2.91亿,-15.64%,13.07,13.86亿,14.58亿,3.80%,31.23亿,21.42亿
2012,,,3.0,,78.04,16.68%,3.45亿,35.01%,11.87,13.86亿,12.05亿,5.09%,28.15亿,17.84亿
2011,,,2.35,,66.89,28.94%,2.56亿,7.96%,10.41,11.15亿,9.02亿,4.55%,25.09亿,15.84亿
2010,,,5.85,,51.87,10.49%,2.37亿,28.73%,8.50,8.45亿,6.96亿,9.42%,23.35亿,13.33亿
