报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,51.962,1.156,44.95,12.5715,3.1,24.48%,1242.22万,2925.45%,5.97,3.05亿,3.62亿,3.86%,6.90亿,3936.24万
2024,29.501,1.156,25.52,8.1947,3.6,-8.65%,1157.28万,29.77%,5.86,2.83亿,3.50亿,3.28%,6.82亿,4749.11万
2023,22.322,1.156,19.31,5.6655,3.94,-26.26%,891.76万,-78.94%,5.95,3.09亿,3.46亿,2.20%,6.91亿,4381.03万
2022,18.75,1.156,16.22,3.5047,5.35,26.39%,4234.47万,151.22%,5.81,2.59亿,3.43亿,7.97%,6.77亿,6297.08万
2021,23.305,1.156,20.16,5.5095,4.23,21.21%,1685.55万,-28.56%,5.48,2.28亿,3.12亿,4.12%,6.38亿,5055.65万
2020,16.483,0.68,24.24,4.7229,3.49,-0.05%,2359.43万,-50.52%,9.03,1.87亿,3.01亿,7.17%,6.18亿,3922.70万
2019,16.204,0.68,23.83,4.643,3.49,-1.67%,4768.61万,-13.01%,8.84,1.60亿,2.78亿,13.21%,6.04亿,3110.09万
2018,12.43,0.68,18.28,3.5014,3.55,20.53%,5481.79万,3.62%,8.41,8708.28万,2.43亿,15.44%,5.72亿,2877.62万
2017,,,25.18,,2.95,11.56%,5290.49万,24.26%,7.86,1.54亿,2.13亿,17.96%,5.35亿,2058.28万
2016,,,,,2.64,5.73%,4257.77万,54.65%,5.26,5909.49万,1.62亿,16.12%,2.68亿,1592.68万
2015,,,,,2.5,-3.97%,2753.18万,6.12%,4.35,2738.80万,1.21亿,11.02%,2.22亿,1754.45万
2014,,,,,2.6,33.80%,2594.39万,30.57%,3.81,3140.97万,9430.51万,9.97%,1.94亿,2228.98万
2013,,,,,1.94,False,1987.00万,False,3.30,2749.97万,6915.57万,10.22%,1.68亿,1673.65万
