报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,58.318,4.5992,12.68,7.5152,5.82,-16.06%,6162.57万,-53.99%,3.97,10.70亿,7.47亿,10.56%,18.23亿,3.42亿
2024,69.801,4.5982,15.18,7.2183,9.67,-4.81%,1.59亿,8.08%,4.05,10.75亿,7.86亿,16.40%,18.61亿,3.51亿
2023,53.405,4.5881,11.64,5.2564,10.16,1.35%,1.47亿,-11.40%,3.85,8.43亿,7.13亿,14.45%,17.66亿,4.94亿
2022,43.08,4.5781,9.41,4.2994,10.02,8.85%,1.66亿,6.48%,3.69,6.19亿,6.32亿,16.51%,16.88亿,6.13亿
2021,55.759,3.0453,18.31,6.0542,9.21,94.79%,1.56亿,71.94%,5.08,7.69亿,5.24亿,16.89%,15.46亿,5.85亿
2020,39.094,2.4222,16.14,8.2651,4.73,-24.91%,9046.83万,-44.25%,4.45,5.45亿,4.01亿,19.14%,10.77亿,2.09亿
2019,20.445,1.6149,12.66,3.2504,6.29,32.18%,1.62亿,30.23%,6.22,5.80亿,3.39亿,25.78%,10.05亿,1.26亿
2018,13.904,1.6149,8.61,2.921,4.76,31.39%,1.25亿,28.54%,5.35,1.54亿,2.24亿,26.16%,8.64亿,1.23亿
2017,,,9.69,,3.62,34.16%,9693.85万,1.75%,4.81,3.96亿,1.41亿,26.75%,7.69亿,8801.00万
2016,,,,,2.7,-7.31%,9526.94万,-6.16%,3.37,1.46亿,1.19亿,35.26%,2.02亿,5037.60万
2015,,,,,2.91,46.58%,1.02亿,32.37%,2.98,1.34亿,1.04亿,34.83%,1.79亿,4500.00万
2014,,,,,1.99,34.94%,7669.49万,71.56%,1.99,8093.98万,5219.25万,38.57%,1.19亿,3371.99万
2013,,,,,1.47,77.27%,4470.35万,107.36%,8.30,4477.35万,6123.93万,30.34%,7473.93万,1027.42万
2012,,,,,0.831215,False,2155.86万,False,7.60,786.32万,1774.87万,25.94%,2863.37万,536.93万
