报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,618.427,34.1295,18.12,1.2214,379.74,10.65%,23.38亿,1.19%,10.73,152.64亿,197.98亿,6.21%,375.43亿,92.66亿
2024,478.496,34.1295,14.02,0.9956,480.61,6.63%,28.38亿,-8.93%,10.25,170.42亿,184.63亿,5.89%,359.09亿,57.19亿
2023,411.26,34.1295,12.05,0.9126,450.65,11.91%,31.17亿,-3.03%,9.72,154.97亿,165.15亿,7.19%,346.27亿,51.07亿
2022,528.325,34.1295,15.48,1.3119,402.71,-13.10%,32.14亿,1663.98%,8.79,136.99亿,139.20亿,8.48%,313.02亿,54.38亿
2021,552.557,34.1295,16.19,1.1924,463.4,9.70%,1.82亿,-91.99%,7.89,124.81亿,112.15亿,0.61%,280.77亿,56.46亿
2020,313.974,30.6615,10.24,0.7461,420.82,8.65%,22.75亿,15.51%,7.45,111.99亿,114.53亿,5.63%,242.56亿,64.30亿
2019,238.541,30.6608,7.78,0.6159,387.32,14.18%,19.69亿,-7.18%,6.72,104.55亿,95.42亿,5.08%,215.97亿,71.50亿
2018,231.795,30.6607,7.56,0.6833,339.24,25.27%,21.22亿,18.98%,6.29,65.48亿,73.36亿,6.28%,194.79亿,51.40亿
2017,,,12.77,,270.8,28.39%,17.83亿,12.28%,5.74,64.19亿,57.04亿,6.63%,180.16亿,40.20亿
2016,,,9.56,,211.08,27.75%,15.88亿,60.78%,4.57,36.66亿,43.05亿,7.56%,120.93亿,30.52亿
2015,,,8.29,,165.23,73.23%,9.88亿,41.90%,9.81,32.42亿,32.09亿,6.12%,103.90亿,26.21亿
2014,,,5.55,,95.38,27.62%,6.96亿,32.20%,9.11,21.53亿,27.10亿,6.84%,87.10亿,22.82亿
2013,,,3.91,,67.71,16.50%,5.27亿,25.01%,7.44,9.06亿,20.39亿,8.18%,55.28亿,14.56亿
2012,,,2.82,,58.12,19.25%,4.21亿,19.54%,6.39,12.03亿,15.53亿,7.69%,47.68亿,15.08亿
2011,,,3.14,,48.74,12.12%,3.52亿,-19.35%,11.10,11.43亿,12.47亿,7.66%,45.66亿,12.39亿
2010,,,6.04,,43.47,16.69%,4.37亿,29.61%,8.12,5.45亿,9.62亿,10.55%,21.21亿,9.83亿
