报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,329.988,4.5105,73.16,11.5488,21.43,13.62%,4.43亿,20.07%,13.95,35.27亿,21.72亿,23.37%,66.75亿,7.60亿
2024,234.23,4.5105,51.93,8.8455,26.48,-1.01%,5.39亿,10.04%,13.38,35.48亿,19.59亿,23.16%,63.85亿,7.11亿
2023,200.009,3.2218,62.08,7.4742,26.76,6.52%,4.90亿,7.11%,17.44,37.08亿,16.44亿,21.27%,59.12亿,6.12亿
2022,141.645,2.0907,67.75,5.6387,25.12,28.72%,4.57亿,276.04%,6.01,3.06亿,2.48亿,11.39%,12.56亿,3.08亿
2021,62.763,1.4933,42.03,6.1896,10.14,24.21%,1.22亿,23.96%,7.56,3.61亿,1.86亿,12.00%,11.29亿,2.59亿
2020,,,,,8.16,38.23%,9814.45万,28.43%,12.94,4.55亿,1.36亿,12.03%,10.35亿,2.39亿
2019,,,,,5.9,45.06%,7641.59万,30.21%,7.05,4835.80万,6877.44万,12.94%,5.64亿,1.78亿
2018,,,,,4.07,18.59%,5868.69万,25.96%,32.98,1.95亿,4295.45万,14.42%,4.88亿,1.20亿
2017,,,,,3.43,48.40%,4659.03万,73.59%,17.92,6108.65万,2800.78万,13.57%,1.79亿,9216.64万
2016,,,,,2.31,False,2683.86万,False,13.26,5271.70万,1807.06万,11.60%,1.33亿,4931.97万
