报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,69.982,2.5237,27.73,7.7873,6.74,-4.49%,-5101.48万,-281.65%,3.39,2.09亿,-4.47亿,-7.90%,8.46亿,1.82亿
2024,28.323,2.5243,11.22,2.9503,9.6,-8.44%,9212.33万,727.14%,3.58,2.77亿,-3.96亿,8.98%,8.98亿,1.59亿
2023,28.55,2.5243,11.31,2.7242,10.48,-4.30%,-1468.95万,52.93%,3.38,2.41亿,-4.75亿,-2.15%,8.53亿,1.45亿
2022,21.886,2.5243,8.67,1.9987,10.95,-15.64%,-3120.69万,95.32%,3.30,2.61亿,-4.59亿,-3.34%,8.48亿,1.59亿
2021,20.8,2.5243,8.24,1.6025,12.98,-20.89%,-6.67亿,-1867.40%,3.53,2.72亿,-4.24亿,-51.74%,9.12亿,2.16亿
2020,41.045,2.5243,16.26,2.5012,16.41,-12.31%,3772.84万,-60.48%,6.19,4.54亿,2.43亿,2.56%,15.87亿,2.23亿
2019,40.322,1.6829,23.96,2.1551,18.71,46.21%,9546.01万,96.38%,9.01,4.79亿,2.14亿,5.89%,15.46亿,2.07亿
2018,17.181,1.1222,15.31,1.3423,12.8,121.94%,4860.87万,89.19%,12.69,1.68亿,1.42亿,3.99%,14.38亿,1.91亿
2017,,,13.89,,5.77,16.01%,2569.25万,-47.15%,5.99,1.51亿,1.14亿,4.46%,4.91亿,4049.86万
2016,,,27.18,,4.97,7.51%,4861.83万,-9.79%,6.08,6613.77万,1.15亿,9.78%,4.86亿,3893.85万
2015,,,,,4.62,4.32%,5389.19万,-5.59%,4.31,1.01亿,1.19亿,11.65%,2.59亿,2363.31万
2014,,,,,4.43,8.24%,5708.51万,10.34%,4.01,1.07亿,1.06亿,12.88%,2.41亿,2511.03万
2013,,,,,4.1,28.28%,5173.40万,29.30%,3.46,7398.57万,7872.82万,12.63%,2.08亿,2458.73万
2012,,,,,3.19,67.23%,4001.05万,82.08%,2.80,4302.85万,4401.47万,12.53%,1.68亿,2443.18万
2011,,,,,1.91,False,2197.38万,False,2.13,5704.97万,781.37万,11.51%,1.28亿,1735.42万
