报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-11,51.512,7.8885,6.53,3.84,-4.63%,1424.50万,1.72%,1.75,13.4146,360.7735,3.7314,PS；PE,12.89亿,5.77亿,3.71%,13.83亿,7657.97万,,20%: 最新年度营业收入下滑,深圳市子午康成信息科技有限公司
2026-03-31,51.512,7.8885,6.53,3.84,-4.63%,1424.50万,1.72%,1.75,3.3536,360.7735,3.7314,PS；PE,12.89亿,5.77亿,3.71%,13.83亿,7657.97万,,,深圳市子午康成信息科技有限公司
2025,64.291,7.8885,8.15,16.92,-3.39%,4864.08万,238.52%,1.73,3.7997,132.0908,4.711,PS；PE,13.05亿,5.63亿,2.88%,13.69亿,7520.80万,,,深圳市子午康成信息科技有限公司
2024,69.103,7.8885,8.76,17.51,2.97%,1436.88万,-88.38%,1.68,3.9465,481.3187,5.2143,PS；PE,11.97亿,5.14亿,0.82%,13.22亿,1.26亿,0.13999999999999999,,深圳市子午康成信息科技有限公司
2023,115.882,7.8885,14.69,17.01,7.08%,1.24亿,-12.12%,1.79,6.8126,83.1353,8.2067,PS；PE,13.53亿,6.10亿,7.27%,14.10亿,6614.83万,,,深圳市子午康成信息科技有限公司
2022,,,,15.88,-29.92%,1.41亿,-10.03%,0.76,,,,PS；PE,4.03亿,4.87亿,8.86%,5.10亿,7065.18万,,,深圳市子午康成信息科技有限公司
2021,,,,22.66,13.68%,1.56亿,-27.00%,0.55,,,,PS；PE,2.22亿,3.46亿,6.90%,3.67亿,1.17亿,,,深圳市子午康成信息科技有限公司
2020,,,,19.94,27.27%,2.14亿,39.77%,0.55,,,,PS；PE,3.42亿,3.46亿,10.75%,3.68亿,7793.49万,,,深圳市子午康成信息科技有限公司
2019,,,,15.67,28.90%,1.53亿,-5.31%,0.55,,,,PS；PE,2.96亿,3.55亿,9.79%,3.70亿,8524.20万,,,深圳市子午康成信息科技有限公司
2018,,,,12.15,25.42%,1.62亿,30.08%,0.32,,,,PS；PE,7623.50万,1.99亿,13.28%,2.17亿,7888.70万,,,深圳市子午康成信息科技有限公司
2017,,,,9.69,63.27%,1.24亿,78.69%,0.4,,,,PS；PE,6687.72万,1.51亿,12.84%,2.68亿,3798.32万,,,深圳市子午康成信息科技有限公司
2016,,,,5.93,200.13%,6967.39万,156.23%,0.3,,,,PS；PE,5741.72万,8489.23万,11.79%,2.01亿,4138.58万,,,深圳市子午康成信息科技有限公司
2015,,,,1.98,448.84%,2719.14万,400.69%,0.19,,,,PS；PE,1.30亿,1770.01万,13.75%,1.30亿,46.25万,,,深圳市子午康成信息科技有限公司
2014,,,,0.360293,22.31%,543.08万,336.65%,0.77,,,,PS；PE,1853.23万,425.79万,-6.32%,929.21万,2.78万,,,深圳市子午康成信息科技有限公司
2013,,,,0.106076,-56.34%,-229.48万,-361.33%,0.84,,,,PS；PE,201.10万,-239.84万,-21.63%,984.32万,456.26万,,,深圳市子午康成信息科技有限公司
2012,,,,0.242941,494.00%,87.81万,57.92%,1.03,,,,PS；PE,343.64万,-10.36万,3.61%,1213.80万,30.12万,,,深圳市子午康成信息科技有限公司
2011,,,,0.040899,False,55.61万,False,0.95,,,,PS；PE,36.32万,-50.49万,13.60%,949.51万,97.14万,,,深圳市子午康成信息科技有限公司
