报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,492.831,10.6122,46.44,14.8205,24.94,27.73%,1.92亿,194.67%,4.55,10.22亿,15.50亿,7.82%,50.06亿,21.94亿
2024,297.672,10.6122,28.05,9.8339,30.27,-24.09%,-2.87亿,-168.69%,4.37,9.10亿,13.58亿,-9.30%,48.14亿,18.76亿
2023,292.684,10.6122,27.58,7.3391,39.88,-5.40%,4.18亿,-45.66%,4.58,19.00亿,17.30亿,11.02%,50.27亿,15.06亿
2022,321.045,9.8089,32.73,7.6149,42.16,27.33%,7.69亿,293.35%,3.08,9.20亿,13.66亿,11.24%,40.38亿,20.30亿
2021,380.978,9.8089,38.84,12.8146,29.73,79.50%,1.95亿,-29.96%,2.65,2.12亿,6.66亿,6.94%,27.01亿,23.81亿
2020,132.911,9.8089,13.55,8.026,16.56,0.56%,2.79亿,224.80%,2.51,3.08亿,5.23亿,17.28%,25.53亿,15.21亿
2019,125.946,9.8089,12.84,7.647,16.47,78.12%,8589.44万,-15.61%,2.27,1.41亿,2.97亿,5.71%,23.06亿,16.51亿
2018,81.316,9.8089,8.29,8.7909,9.25,29.18%,1.02亿,233.59%,2.17,2.15亿,2.10亿,10.97%,21.99亿,9.14亿
2017,,,12.26,,7.16,59.89%,3051.14万,64.14%,2.14,4.18亿,1.08亿,4.49%,20.99亿,7.71亿
2016,,,12.03,,4.48,-2.49%,1858.91万,104.68%,2.03,3.26亿,7749.96万,3.82%,20.65亿,7.31亿
2015,,,20.51,,4.59,-34.58%,-3.97亿,-612.29%,2.13,4.88亿,1.62亿,-89.63%,26.48亿,10.96亿
2014,,,29.71,,7.02,-64.80%,-5579.87万,-121.85%,2.53,3.52亿,5.59亿,-8.98%,25.74亿,12.40亿
2013,,,21.84,,19.94,-57.56%,2.55亿,-9.48%,2.70,3.54亿,6.15亿,13.15%,30.26亿,10.83亿
2012,,,,,40.18,-47.38%,2.82亿,-68.73%,2.27,9.35亿,3.59亿,6.63%,21.99亿,8.82亿
2011,,,9.06,,76.36,55.66%,9.02亿,504.51%,0.03,7.50亿,8874.13万,0.20%,21.48亿,14.81亿
2010,,,7.3,,27.59,55.04%,-2.23亿,68.48%,0.02,1.53亿,-9.73亿,-7.95%,1387.46万,2.27亿
