报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,207.366,6.5312,31.75,19.4649,7.99,58.89%,1814.82万,-38.43%,2.23,5.15亿,3.80亿,2.75%,15.14亿,7.97亿
2024,123.244,6.5312,18.87,16.0683,7.67,14.20%,5309.56万,661.28%,2.23,5.20亿,3.82亿,6.26%,15.08亿,6.91亿
2023,80.203,6.5312,12.28,11.935,6.72,25.23%,697.45万,111.18%,2.17,7099.96万,3.42亿,1.42%,15.00亿,4.68亿
2022,60.675,6.5312,9.29,11.2989,5.37,-3.57%,-6238.58万,-546.83%,2.16,1.32亿,3.35亿,-10.63%,14.89亿,4.14亿
2021,78.113,6.5312,11.96,14.0491,5.56,-16.95%,1396.19万,-38.31%,2.25,1.10亿,3.97亿,4.07%,15.45亿,4.38亿
2020,79.942,6.5312,12.24,11.9316,6.7,60.12%,2263.20万,138.27%,2.23,1.39亿,3.83亿,3.48%,15.36亿,3.07亿
2019,55.385,6.5312,8.48,13.25,4.18,-10.02%,-5914.53万,-786.08%,2.19,1.03亿,3.60亿,-13.64%,14.81亿,3.76亿
2018,32.525,6.5312,4.98,6.9946,4.65,0.16%,862.07万,1.85%,2.28,9625.10万,4.23亿,1.64%,15.40亿,2.34亿
2017,,,12.03,,4.64,55.63%,846.44万,108.20%,2.27,1.67亿,4.15亿,1.39%,15.33亿,2.07亿
2016,,,12.62,,2.98,-25.83%,-1.03亿,-269.01%,2.26,6827.97万,4.06亿,-35.88%,15.48亿,1.98亿
2015,,,20.16,,4.02,-27.65%,6106.91万,-51.25%,2.44,1.47亿,5.29亿,15.67%,16.75亿,3.14亿
2014,,,14.41,,5.56,-32.54%,1.25亿,1.75%,2.37,1.78亿,4.92亿,22.54%,16.25亿,2.40亿
2013,,,13.07,,8.24,115.87%,1.23亿,22.82%,2.26,3.87亿,4.19亿,15.08%,15.82亿,1.63亿
2012,,,11.54,,3.82,40.33%,1.00亿,6.76%,4.25,5.73亿,3.40亿,25.37%,14.29亿,2.94亿
2011,,,7.46,,2.72,54.40%,9389.58万,22.49%,8.00,8.08亿,2.65亿,33.94%,13.54亿,7026.30万
2010,,,13.67,,1.76,-6.69%,7665.45万,-1.73%,9.79,9.29亿,1.99亿,43.83%,12.39亿,4781.06万
