报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,49.862,1.4018,35.57,1.8783,19.91,-9.31%,7606.70万,127.81%,10.50,3.45亿,4.56亿,3.82%,14.72亿,1.37亿
2024,22.359,1.4018,15.95,0.7331,30.5,12.47%,5815.51万,-49.90%,10.13,5.71亿,4.03亿,1.91%,14.20亿,1.19亿
2023,31.639,1.4018,22.57,1.1666,27.12,17.27%,1.16亿,29.87%,10.31,9.45亿,4.22亿,4.28%,14.46亿,1.51亿
2022,,,,,23.12,-23.64%,8938.05万,2.09%,4.79,1.15亿,3.18亿,3.87%,5.04亿,9944.28万
2021,,,,,30.28,61.17%,8754.89万,19.83%,3.93,1.57亿,2.37亿,2.90%,4.14亿,8587.17万
2020,,,,,18.79,24.04%,7306.09万,63.02%,3.09,1.38亿,1.58亿,3.90%,3.25亿,7723.72万
2019,,,,,15.15,1.55%,4481.64万,218.33%,2.57,8629.27万,1.13亿,2.97%,2.71亿,8510.81万
2018,,,,,14.92,False,1407.84万,False,2.14,1.67亿,7212.33万,0.95%,2.25亿,6953.69万
2016,,,,,9.88,0.36%,3798.99万,81.31%,1.05,6034.10万,-521.07万,3.89%,1.05亿,6953.36万
2015,,,,,9.85,-18.05%,2095.33万,108.03%,0.69,1.37亿,-3077.95万,2.17%,6958.30万,5520.26万
2014,,,,,12.02,False,1007.21万,False,0.50,1.11亿,-5013.28万,0.87%,5022.25万,7197.18万
