报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,21.37,2.1895,9.76,4.1096,3.9,23.98%,-6596.80万,0.41%,2.52,1.10亿,-1.00亿,-16.85%,5.64亿,1.76亿
2024,11.745,1.8943,6.2,2.2674,5.18,-37.16%,-1.40亿,-776.26%,2.05,1.06亿,-3415.38万,-26.82%,4.31亿,1.93亿
2023,16.221,1.895,8.56,1.9662,8.25,24.19%,2066.99万,120.19%,2.75,1.31亿,1.15亿,2.53%,5.64亿,1.51亿
2022,13.827,1.9072,7.25,2.0824,6.64,6.27%,-1.02亿,-911.48%,2.61,1.16亿,9468.86万,-16.53%,5.45亿,1.54亿
2021,16.768,1.734,9.67,2.6829,6.25,3.23%,1261.50万,-47.77%,2.96,2.25亿,1.97亿,1.94%,5.78亿,1.20亿
2020,9.422,1.2157,7.75,1.5548,6.06,21.37%,2415.49万,13.95%,3.97,2.29亿,1.92亿,3.96%,5.31亿,8225.88万
2019,9.156,1.216,7.53,1.8349,4.99,30.13%,2119.82万,-16.13%,3.72,1.84亿,1.69亿,4.59%,4.57亿,8775.81万
2018,8.196,1.216,6.74,2.1399,3.83,35.20%,2527.44万,-17.55%,3.76,1.57亿,1.55亿,6.90%,4.61亿,8992.14万
2017,,,12.45,,2.84,10.94%,3065.40万,-16.37%,5.76,1.43亿,1.35亿,11.36%,4.42亿,5035.35万
2016,,,,,2.56,21.93%,3665.42万,13.58%,4.38,5830.90万,1.14亿,14.63%,2.50亿,3533.71万
2015,,,,,2.1,-10.86%,3227.18万,-1.57%,3.83,5460.98万,8720.94万,15.39%,2.18亿,3303.35万
2014,,,,,2.35,-12.99%,3278.75万,10.34%,3.39,7126.68万,6734.48万,13.94%,1.73亿,3276.67万
2013,,,,,2.7,10.57%,2971.51万,4.76%,2.73,5529.53万,3783.60万,10.99%,1.39亿,3544.26万
2012,,,,,2.44,9.92%,2836.44万,2.61%,2.48,7719.73万,2664.75万,11.60%,1.26亿,3250.69万
2011,,,,,2.22,False,2764.30万,False,1.89,6132.44万,4773.20万,12.45%,9651.46万,3243.46万
