报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,42.608,5.9426,7.17,0.7472,42.77,9.40%,480.67万,-95.32%,2.93,10.87亿,2.27亿,-2.80%,21.51亿,16.08亿
2024,44.034,5.9425,7.41,0.7925,55.56,35.10%,1.09亿,123.31%,2.97,7.74亿,2.58亿,-1.58%,22.48亿,10.44亿
2023,43.657,5.9317,7.36,1.0617,41.12,-0.45%,-4.66亿,-443.20%,2.77,7.57亿,1.49亿,-13.86%,23.84亿,12.28亿
2022,54.275,5.9317,9.15,1.3138,41.31,-3.60%,1.36亿,-39.81%,3.62,10.21亿,6.45亿,3.14%,29.87亿,13.16亿
2021,73.574,5.6595,13.0,1.717,42.85,83.88%,2.26亿,239.57%,3.31,8.66亿,5.56亿,5.80%,24.47亿,7.27亿
2020,29.521,5.1701,5.71,1.3498,21.87,-15.07%,6645.53万,2.68%,2.55,5.78亿,3.95亿,3.04%,18.87亿,4.29亿
2019,30.76,5.1698,5.95,1.1946,25.75,-14.95%,6471.84万,-38.84%,2.57,5.26亿,4.08亿,2.51%,13.29亿,3.82亿
2018,24.04,5.1698,4.65,0.7942,30.27,22.83%,1.06亿,1.19%,2.59,7.52亿,3.97亿,3.50%,13.41亿,3.63亿
2017,,,8.76,,24.65,20.02%,1.05亿,31.06%,2.56,6.29亿,3.56亿,4.24%,13.25亿,3.40亿
2016,,,11.58,,20.53,-10.55%,7979.44万,32.71%,1.79,1.76亿,3.00亿,3.89%,8.49亿,2.28亿
2015,,,9.93,,22.96,-20.96%,6012.65万,9.67%,1.71,2.00亿,2.69亿,2.62%,8.12亿,2.63亿
2014,,,3.85,,29.05,15.99%,5482.28万,36.94%,3.42,1.97亿,2.68亿,1.89%,8.12亿,2.21亿
2013,,,2.73,,25.04,45.08%,4003.49万,0.45%,5.95,1.23亿,2.40亿,1.60%,7.83亿,2.76亿
2012,,,2.49,,17.26,7.44%,3985.47万,-14.26%,5.74,1.49亿,2.14亿,2.31%,7.56亿,1.88亿
2011,,,2.15,,16.06,-4.67%,4648.46万,-25.08%,5.54,1.85亿,1.91亿,2.89%,7.29亿,1.79亿
2010,,,5.64,,16.85,48.59%,6204.96万,17.59%,8.08,3.61亿,1.75亿,3.68%,7.09亿,1.31亿
