报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,35.58,4.8212,7.38,1.1834,22.55,-0.88%,8119.43万,53.68%,5.26,4.04亿,14.95亿,3.54%,30.51亿,3.77亿
2024,27.722,4.8212,5.75,0.9071,30.56,-0.69%,6098.86万,101.07%,5.09,3.99亿,14.71亿,-1.52%,28.66亿,4.10亿
2023,32.061,4.8212,6.65,1.042,30.77,-6.02%,3033.14万,-64.90%,5.20,6.77亿,14.59亿,-3.37%,30.75亿,3.97亿
2022,35.002,4.8212,7.26,1.0688,32.75,63.96%,8642.01万,-58.09%,5.18,8.33亿,14.76亿,2.37%,31.31亿,5.10亿
2021,43.391,4.8212,9.0,2.1728,19.97,22.82%,2.06亿,77.18%,5.02,7.38亿,14.47亿,11.58%,29.96亿,3.13亿
2020,32.406,4.1923,7.73,1.993,16.26,3.49%,1.16亿,5.68%,4.63,5.10亿,12.76亿,6.17%,24.72亿,1.96亿
2019,30.059,4.1923,7.17,1.9134,15.71,-5.37%,1.10亿,123.13%,4.45,3.99亿,11.85亿,7.93%,20.97亿,1.94亿
2018,24.567,4.1923,5.86,1.4799,16.6,-32.38%,4935.73万,82.79%,4.31,4.42亿,11.03亿,3.81%,20.03亿,2.20亿
2017,,,13.82,,24.56,1.81%,2700.22万,-81.80%,4.25,2.56亿,10.91亿,1.65%,20.05亿,2.17亿
2016,,,10.1,,24.12,1.90%,1.48亿,-50.27%,4.30,3.11亿,11.20亿,7.27%,20.42亿,2.64亿
2015,,,12.84,,23.67,70.30%,2.98亿,211.43%,4.23,2.74亿,10.38亿,14.68%,21.16亿,2.26亿
2014,,,6.04,,12.29,3.74%,9576.75万,-16.94%,4.92,2.20亿,8.22亿,9.28%,17.97亿,1.77亿
2013,,,4.69,,11.84,7.05%,1.15亿,6.11%,4.74,2.39亿,7.74亿,12.91%,17.23亿,1.62亿
2012,,,4.29,,11.06,6.45%,1.09亿,-24.11%,4.50,1.94亿,8.90亿,13.15%,16.69亿,1.32亿
2011,,,6.19,,10.39,-5.52%,1.43亿,-58.59%,4.07,1.64亿,8.23亿,16.76%,14.73亿,1.58亿
2010,,,8.05,,11.0,15.19%,3.46亿,116.00%,3.81,1.32亿,7.28亿,34.38%,13.25亿,1.36亿
