报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,62.666,7.4161,8.45,3.6949,12.72,8.73%,7039.53万,-30.73%,4.15,2.66亿,7.92亿,6.23%,31.62亿,12.05亿
2024,54.759,7.4199,7.38,3.0902,17.72,18.60%,1.63亿,97.56%,4.21,1.88亿,7.94亿,9.44%,32.01亿,12.04亿
2023,55.508,7.4208,7.48,3.7154,14.94,6.65%,8251.10万,-53.84%,4.22,1.91亿,8.03亿,6.58%,32.04亿,9.71亿
2022,67.01,7.4208,9.03,4.783,14.01,32.99%,1.79亿,50.91%,4.13,5.52亿,8.05亿,13.44%,31.13亿,9.25亿
2021,52.169,5.6521,9.23,4.9543,10.53,34.40%,1.18亿,37.74%,3.31,9741.12万,6.51亿,12.46%,19.01亿,6.81亿
2020,44.991,5.6521,7.96,5.7386,7.84,5.70%,8598.94万,-18.61%,3.17,2.14亿,5.73亿,11.00%,18.09亿,6.91亿
2019,43.012,5.6521,7.61,5.8046,7.41,19.67%,1.06亿,29.37%,3.11,1.69亿,5.25亿,14.14%,17.58亿,12.12亿
2018,21.427,4.3728,4.9,3.456,6.2,-22.68%,8166.43万,-60.35%,2.55,3158.97万,3.67亿,13.16%,11.14亿,10.89亿
2017,,,8.41,,8.01,40.22%,2.06亿,195.62%,2.40,2846.06万,3.20亿,25.70%,10.51亿,18.62亿
2016,,,9.82,,5.71,11.07%,6966.34万,-7.48%,1.93,2954.45万,1.26亿,12.17%,8.46亿,13.35亿
2015,,,12.02,,5.14,-19.31%,7529.92万,80.96%,1.82,1.96亿,8256.78万,14.63%,7.96亿,10.58亿
2014,,,6.31,,6.38,49.45%,4161.08万,20.79%,1.84,7024.65万,1790.65万,6.52%,2.39亿,8.25亿
2013,,,5.09,,4.27,38.63%,3444.82万,152.22%,1.52,3868.09万,-2370.43万,8.07%,1.97亿,4.48亿
2012,,,2.88,,3.08,142.01%,-6596.54万,-2711.29%,1.26,4115.17万,-5815.26万,-21.45%,1.63亿,5.12亿
2011,,,4.01,,1.27,47.35%,252.62万,110.26%,1.77,7476.47万,781.28万,1.98%,2.29亿,4.47亿
2010,,,6.81,,0.862995,-32.55%,-2461.07万,-460.81%,1.75,1.00亿,554.82万,-28.53%,2.27亿,1.38亿
