报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,22.678,1.823,12.44,5.7268,2.97,-13.48%,3072.44万,-30.48%,3.47,3.59亿,2.58亿,10.35%,6.33亿,2317.34万
2024,21.457,1.823,11.77,4.7055,4.56,22.19%,5924.01万,16.43%,3.43,2.76亿,2.45亿,13.01%,6.26亿,2205.04万
2023,22.259,1.823,12.21,5.9676,3.73,-27.82%,5088.20万,-39.83%,3.65,3.60亿,2.58亿,13.65%,6.66亿,2876.96万
2022,14.233,1.4023,10.15,2.7583,5.16,-31.07%,8456.05万,-1.60%,4.92,3.73亿,2.97亿,16.37%,6.90亿,4017.66万
2021,14.023,1.0787,13.0,1.8722,7.49,37.55%,8593.23万,-6.50%,5.75,2.07亿,2.64亿,11.45%,6.21亿,3567.31万
2020,13.652,1.0835,12.6,2.505,5.45,1.25%,9190.29万,4.09%,5.37,1.80亿,2.31亿,16.87%,5.82亿,3713.60万
2019,11.052,1.0835,10.2,2.0543,5.38,3.79%,8829.03万,20.29%,5.23,2.24亿,2.31亿,16.41%,5.67亿,3128.51万
2018,10.878,1.0835,10.04,2.1,5.18,33.41%,7340.04万,1.78%,5.66,3636.17万,2.57亿,14.16%,6.13亿,3861.74万
2017,,,13.62,,3.89,23.44%,7211.84万,37.05%,5.58,5883.32万,2.29亿,18.56%,6.05亿,2946.98万
2016,,,27.17,,3.15,7.59%,5262.01万,15.98%,5.07,4059.46万,1.81亿,16.72%,5.48亿,1636.11万
2015,,,,,2.93,-4.26%,4537.01万,46.90%,3.47,8961.87万,1.49亿,15.51%,2.81亿,1417.39万
2014,,,,,3.06,5.10%,3088.59万,-25.50%,2.91,4325.96万,1.09亿,10.11%,2.36亿,2273.25万
2013,,,,,2.91,-6.42%,4145.88万,-29.51%,2.53,2517.68万,8073.62万,14.26%,2.05亿,1539.81万
2012,,,,,3.11,-2.41%,5881.46万,12.46%,2.32,3181.67万,6772.33万,18.93%,1.88亿,1529.69万
2011,,,,,3.18,False,5229.69万,False,1.59,4123.85万,1479.02万,16.43%,1.29亿,602.67万
