报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,73.826,11.4282,6.46,2.0319,27.25,4.84%,1.01亿,211.75%,3.46,7.90亿,7.38亿,3.72%,36.80亿,9.39亿
2024,45.207,10.637,4.25,1.3138,34.41,21.99%,4081.37万,123.26%,2.91,2.77亿,6.37亿,1.19%,31.00亿,8.80亿
2023,42.973,10.637,4.04,1.5233,28.21,-17.30%,-1.75亿,-157.43%,2.87,3.65亿,5.99亿,-6.22%,30.54亿,7.41亿
2022,48.894,10.6291,4.6,1.4334,34.11,24.82%,3.06亿,978.45%,3.12,4.57亿,8.81亿,8.96%,33.73亿,9.67亿
2021,51.869,10.6288,4.88,1.8979,27.33,42.43%,2833.26万,1.08%,2.76,6.87亿,5.87亿,1.04%,29.95亿,7.90亿
2020,53.78,10.6284,5.06,2.8025,19.19,52.56%,2802.88万,-36.04%,2.79,7.48亿,5.67亿,1.46%,30.27亿,6.93亿
2019,43.117,9.0203,4.78,3.4274,12.58,-11.12%,4382.55万,100.88%,2.44,8.55亿,5.39亿,3.48%,23.17亿,3.67亿
2018,35.72,8.7763,4.07,2.5244,14.15,-9.56%,2181.73万,-94.59%,2.41,5.66亿,5.90亿,1.54%,22.59亿,2.86亿
2017,,,9.62,,15.65,47.13%,4.03亿,140.38%,3.92,3.60亿,6.98亿,25.76%,22.86亿,3.07亿
2016,,,7.05,,10.63,17.46%,1.68亿,103.87%,3.26,2.18亿,3.79亿,17.97%,17.64亿,1.30亿
2015,,,8.4,,9.05,13.03%,8224.45万,105.44%,6.18,7.77亿,2.15亿,11.30%,17.05亿,1.44亿
2014,,,3.56,,8.01,2.13%,4003.37万,117.23%,3.87,2.88亿,1.58亿,4.86%,8.39亿,1.37亿
2013,,,3.04,,7.84,1.19%,1842.88万,132.49%,3.68,1.01亿,1.23亿,1.14%,8.00亿,1.38亿
2012,,,3.05,,7.75,24.86%,-5672.21万,-211.01%,3.59,5.27亿,1.09亿,-7.44%,7.91亿,1.74亿
2011,,,3.2,,6.21,3.98%,5109.74万,1.24%,7.82,2.45亿,1.76亿,9.08%,8.60亿,2.53亿
2010,,,,,5.97,12.55%,5047.07万,21.97%,3.27,3891.61万,1.29亿,8.48%,2.82亿,1.00亿
