报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,34.885,0.5539,62.98,16.1398,0.540357,0.21%,1832.15万,-31.26%,12.57,4.06亿,3.88亿,33.91%,6.96亿,2803.65万
2025,42.035,0.5539,75.89,17.3698,2.42,1.12%,9774.30万,12.10%,12.24,4.06亿,3.70亿,40.34%,6.78亿,2753.54万
2024,,,,,2.4,1.21%,8718.96万,12.36%,9.78,3.89亿,2.76亿,36.39%,4.64亿,2178.17万
2023,,,,,2.37,-19.78%,7759.55万,73.90%,7.83,3.00亿,1.89亿,32.78%,3.71亿,2259.54万
2022,,,,,2.95,26.11%,4461.99万,-36.56%,6.08,2.69亿,1.17亿,15.12%,2.88亿,2934.05万
2021,,,,,2.34,13.87%,7033.63万,1.15%,4.83,1.93亿,1.01亿,30.06%,2.24亿,2367.12万
2020,,,,,2.05,95.39%,6953.40万,171.76%,3.55,1.31亿,5231.82万,33.84%,1.65亿,2235.03万
2019,,,,,1.05,36.55%,2558.61万,-6.65%,2.48,1.04亿,3956.86万,24.33%,1.14亿,1897.08万
2018,,,,,0.770251,93.63%,2740.88万,141.09%,1.70,357.89万,2529.69万,35.58%,7814.04万,1444.71万
2017,,,,,0.397805,False,1136.86万,False,1.02,256.08万,62.90万,28.58%,4569.89万,1017.73万
