报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,9.744,0.8585,11.35,9.871,0.246783,-1.58%,-727.60万,15.23%,1.87,2640.55万,-4293.52万,-29.48%,1.60亿,1.06亿
2025,13.195,0.8585,15.37,14.6709,0.899397,-24.42%,-6044.00万,0.75%,1.95,2907.57万,-3565.93万,-67.20%,1.68亿,1.08亿
2024,9.959,0.8585,11.6,8.3689,1.19,-28.16%,-6089.86万,-416.85%,2.66,5282.90万,2478.08万,-51.17%,2.28亿,1.19亿
2023,13.204,0.8585,15.38,7.9542,1.66,-11.80%,-1178.27万,-150.18%,3.37,8827.20万,8567.94万,-7.55%,2.89亿,1.07亿
2022,5.409,0.836,6.47,2.8771,1.88,-4.25%,2348.23万,-3.14%,3.54,8847.68万,1.00亿,12.09%,2.92亿,6953.93万
2021,,,,,1.96,37.69%,2424.37万,384.30%,2.92,4543.83万,7879.28万,11.90%,1.97亿,5976.61万
2020,,,,,1.42,6.38%,500.59万,66.88%,2.56,2377.28万,5697.35万,2.99%,1.73亿,5705.03万
2019,,,,,1.34,-12.06%,299.96万,62.75%,2.49,837.47万,5265.23万,1.87%,1.69亿,6783.26万
2018,,,,,1.52,12.58%,184.31万,-83.69%,3.27,1349.19万,5012.75万,9.48%,1.67亿,5505.34万
2017,,,,,1.35,70.67%,1130.40万,40.16%,3.04,944.11万,8943.84万,8.10%,2.09亿,5106.41万
2016,,,,,0.792544,38.73%,806.53万,101.10%,2.88,428.18万,7905.11万,10.18%,1.97亿,4449.11万
2015,,,,,0.571295,-25.09%,401.07万,-74.89%,2.76,701.68万,7140.27万,7.02%,1.89亿,2608.33万
2014,,,,,0.762639,16.36%,1597.15万,20.58%,4.22,665.77万,6763.12万,20.94%,1.35亿,2438.65万
2013,,,,,0.65539,-21.39%,1324.51万,-48.07%,3.72,898.78万,5306.99万,20.21%,1.19亿,2068.68万
2012,,,,,0.833759,9.90%,2550.80万,23.11%,2.49,1528.61万,4093.68万,30.59%,7722.35万,1504.91万
2011,,,,,0.758621,56.87%,2071.90万,49.41%,1.70,1047.61万,1777.64万,27.31%,5171.55万,1432.87万
2010,,,,,0.483599,False,1386.71万,False,7.52,1156.29万,1643.28万,28.67%,3099.66万,1040.58万
