报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,29.388,0.8116,36.21,13.1956,0.556776,-15.44%,969.30万,-26.49%,7.11,2.86亿,7135.35万,17.41%,5.77亿,4084.98万
2025,39.022,0.8116,48.08,11.9333,3.27,19.96%,8518.54万,64.15%,6.97,2.94亿,6166.05万,26.07%,5.66亿,3407.11万
2024,13.562,0.8116,16.71,4.986,2.72,7.38%,5189.48万,9.69%,7.16,3.95亿,1.05亿,19.05%,5.81亿,3076.90万
2023,15.81,0.8116,19.48,6.2244,2.54,9.31%,4731.12万,9.53%,7.04,4.30亿,9819.62万,18.65%,5.72亿,2920.37万
2022,14.373,0.8116,17.71,6.1953,2.32,8.56%,4319.51万,4.29%,6.26,3.62亿,7495.39万,18.62%,5.08亿,3353.61万
2021,18.4,0.8,23.0,8.5981,2.14,30.85%,4141.94万,18.52%,6.40,4.31亿,5265.69万,19.38%,5.12亿,2629.64万
2020,21.704,0.8,27.13,13.3153,1.63,-5.45%,3494.81万,-16.80%,5.82,3.79亿,3147.48万,21.40%,4.66亿,2619.47万
2019,,,,,1.73,45.14%,4200.60万,81.60%,1.79,1884.13万,17.80万,24.32%,1.07亿,2709.73万
2018,,,,,1.19,32.77%,2313.07万,66.34%,1.90,1851.72万,622.71万,19.43%,8290.15万,1791.71万
2017,,,,,0.896485,False,1390.60万,False,1.83,2288.90万,565.17万,15.51%,7984.05万,1620.13万
