报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,111.44,4.0,27.86,9.4122,2.96,2.12%,4422.96万,-14.60%,10.49,16.62亿,23.21亿,14.62%,42.29亿,6.25亿
2025,111.68,4.0,27.92,7.3329,15.23,4.82%,2.69亿,20.06%,10.36,16.79亿,22.77亿,17.98%,41.59亿,5.89亿
2024,99.88,4.0,24.97,6.8741,14.53,13.18%,2.24亿,99.22%,9.88,18.14亿,21.16亿,15.71%,39.63亿,6.87亿
2023,162.44,4.0,40.61,12.6511,12.84,-37.63%,1.12亿,-81.30%,9.67,18.60亿,19.88亿,8.81%,38.74亿,7.54亿
2022,202.72,4.0,50.68,9.8503,20.58,-14.18%,6.01亿,-12.98%,12.18,26.15亿,19.19亿,29.43%,48.71亿,6.58亿
2021,244.68,4.0,61.17,11.3593,21.54,18.08%,6.90亿,23.62%,11.33,25.70亿,15.83亿,32.10%,45.38亿,5.65亿
2020,,,,,18.24,15.87%,5.58亿,26.43%,6.84,16.01亿,9.13亿,30.80%,24.64亿,5.56亿
2019,,,,,15.74,29.96%,4.42亿,36.17%,5.22,18.12亿,3.88亿,28.03%,18.79亿,4.21亿
2018,,,,,12.11,33.73%,3.24亿,59.99%,7.78,8.06亿,7.93亿,26.75%,17.43亿,3.37亿
2017,,,,,9.06,False,2.03亿,False,6.33,5.40亿,5.00亿,22.31%,14.13亿,3.04亿
